,date,text,followers,polarity,sentiment_confidence,clusters
34,2020-08-22 16:15:51,"b""@NicsuPR @FrankDoolin Doesn't make it true. Its a picture of what happens everyday on military bases. Hey you want\xe2\x80\xa6 https://t.co/NTPNxoyNyh""",63.0,0.016666666666666653,0.45,0
35,2020-08-22 16:15:25,b'RT @digitalfoundry: Does RAM speed matter for gaming on Ryzen systems? @wsjudd investigates:\nhttps://t.co/gJ1w4r6QLi',15.0,0.0,0.0,0
36,2020-08-22 16:15:02,"b'loona, bts, blackpink amd twice enbys change my mind'",506.0,0.0,0.0,0
37,2020-08-22 16:14:55,"b'@memory_dj Mighty gross of you to immediately deploy the ""consenting adults"" point as if power dynamics between sig\xe2\x80\xa6 https://t.co/Rw8H6e69dA'",5.0,0.2,0.45,0
38,2020-08-22 16:14:47,"b'RT @jiminticaI: the way jimin just so smoothly slid in,, https://t.co/5qrpvRfRzk'",313.0,0.4,0.5,1
39,2020-08-22 16:14:33,"b'RT @DrBradJohnson: To all the teachers/admin who have spent countless hours preparing for f2f, virtual, &amp; hybrid, who are already exhausted\xe2\x80\xa6'",149.0,-0.05,0.3,0
40,2020-08-22 16:14:30,b'Most profitable. https://t.co/XTVGcSJzwR \n\n$TWLO $FB $UGAZ   $UBER $LYFT $SBUX $PINS $AAPL $ETSY $CRC $ENPH $BABA\xe2\x80\xa6 https://t.co/k2Bxmo36zi',39.0,0.5,0.5,1
41,2020-08-22 16:14:29,"b'RT @Red_Rakham: There is an entire generation of young women who think that the ""fem"" in feminism stands for ""feminine"", not ""female"".\nTo t\xe2\x80\xa6'",45.0,0.03333333333333333,0.3972222222222222,0
42,2020-08-22 16:14:22,b'RT @dumbricardo: sex is cool but yall ever felt loved amd cared for? no ? me either. pain.',261.0,0.5249999999999999,0.7250000000000001,1
43,2020-08-22 16:14:02,b'@EthanStimson @AMD @ASUS_ROGUK Fire',23447.0,0.0,0.0,2
44,2020-08-22 16:13:50,b'@EthanStimson @itsKursed @AMD @ASUS_ROGUK sexy',7067.0,0.5,1.0,1
45,2020-08-22 16:13:47,b'RT @rnjojoanna: The way oh jung se answered the reason why he choose to join this drama (IOTNBO)  the same answer  style with  jin goo said\xe2\x80\xa6',265.0,0.0,0.125,0
46,2020-08-22 16:13:34,b'Please see our tweet above. @Valexen @FCdanielh @nmikashi1 @SmokinHotDaisy @PaiTrophyHunter @HighwaymanSlade\xe2\x80\xa6 https://t.co/o8SZIfNVL1',15635.0,0.0,0.1,2
47,2020-08-22 16:13:32,b'RT @hobnluv: why is hoseok the embodiment of the \xf0\x9f\x95\xba\xf0\x9f\x8f\xbc emoji https://t.co/gXoMpqGvpx',313.0,0.0,0.0,0
48,2020-08-22 16:13:31,b'Why do you feel the need to spread lies amd disinformation? https://t.co/xJgrJ3ad5L',1379.0,0.0,0.0,0
49,2020-08-22 16:13:30,b'@shenandygans @8_Bit_Jay We are talking about the next gen cards here mate.\n\nThe AMD graphics in the Xbox Series X\xe2\x80\xa6 https://t.co/kmA4kiZhT6',3292.0,0.0,0.0,0
50,2020-08-22 16:13:24,b'@gryfferinn underrated compared to harry and hermione amd draco is overrated  \xf0\x9f\x98\x90',146.0,0.0,0.0,0
51,2020-08-22 16:13:00,"b'RT @pcgamer: The DDR4 overclocking record to beat now stands at a hair over 6,666MHz, achieved on an Asus ROG Strix B550 motherboard with C\xe2\x80\xa6'",46.0,0.0,0.0,0
52,2020-08-22 16:12:59,"b""RT @bts_bighit: #BTS #\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 Dance 'Dynamite' with me\n\xf0\x9f\x95\xbahttps://t.co/ETPUpqUldK\xf0\x9f\x95\xba\n \n#Dance_Dynamite #BTS_Dynamite https://t.co/81v4ZojjMt""",313.0,0.0,0.0,0
53,2020-08-22 16:12:54,b'RT @digitalfoundry: Does RAM speed matter for gaming on Ryzen systems? @wsjudd investigates:\nhttps://t.co/gJ1w4r6QLi',125.0,0.0,0.0,0
54,2020-08-22 16:12:53,"b""WAKE UP @Daily_Express BRITAIN IS FORCING NO DEAL NOT THE EU PLAIN AND SIMPLE. YET OF COURSE, YOU BREXITEERS CAN'T\xe2\x80\xa6 https://t.co/tsQE6cFPMg""",422.0,-0.10714285714285714,0.35714285714285715,0
55,2020-08-22 16:12:42,b'RT @BhwaniThakur: #INDIAunitedtoPostponeJEE_NEET @narendramodi @RahulGandhi @AmitShah @nitin_gadkari @Swamy39 @KanganaTeam @sardesairajdeep\xe2\x80\xa6',9.0,0.0,0.0,0
56,2020-08-22 16:12:38,"b""RT @bts_bighit: #BTS #\xeb\xb0\xa9\xed\x83\x84\xec\x86\x8c\xeb\x85\x84\xeb\x8b\xa8 Dance 'Dynamite' with me\n\xf0\x9f\x95\xbahttps://t.co/ETPUpqUldK\xf0\x9f\x95\xba\n \n#Dance_Dynamite #BTS_Dynamite https://t.co/PcrEAewZAF""",313.0,0.0,0.0,0
57,2020-08-22 16:12:26,"b""RT @duckman1717: Ripley's Updated #TrueMarketLeader List as of 8/22/2020: \n\n$NVDA, $TSLA, $QCOM, $LVGO, $AMD, $CHGG, $ZM, $CRWD, $APPS, $SQ\xe2\x80\xa6""",29.0,0.0,0.0,0
58,2020-08-22 16:12:03,"b""8.26|Julien Levesque, DMSB'12 &amp; Kenzie Swanhart, AMD'12 will lead the last of our How To Series: Happy Hour Drinks.\xe2\x80\xa6 https://t.co/Qc82WHa6yE""",5609.0,0.4,0.5333333333333333,1
59,2020-08-22 16:12:02,"b'The era when traveling masked, with many little bottles of pure ethanol on board, is considered totally normal amd even advisable. #relative'",131.0,0.13535714285714287,0.43,0
60,2020-08-22 16:12:00,"b'EVOO 11.6"" Ultra Thin Laptop, Full HD, AMD A4-9120, 32GB Storage, 2GB RAM, Mini HDMI Output, Front Camera (Blue)\xe2\x80\xa6 https://t.co/IYQTzhZlqW'",6763.0,-0.025000000000000026,0.7000000000000001,0
61,2020-08-22 16:11:41,"b'@cryingobsidiann Sword in the 1st, then pic, axe, food, empty, blocks, some random stuff and then water bottle amd\xe2\x80\xa6 https://t.co/nKK9VpmmA0'",210.0,-0.3,0.5,0
62,2020-08-22 16:11:25,"b'RT @DrBradJohnson: To all the teachers/admin who have spent countless hours preparing for f2f, virtual, &amp; hybrid, who are already exhausted\xe2\x80\xa6'",133.0,-0.05,0.3,0
63,2020-08-22 16:11:15,b'this girls mask says trans lives matter amd i just',416.0,0.0,0.0,0
64,2020-08-22 16:11:12,"b""@OfficialSlickYT The problem is, even if AMD has a performance and efficiency lead, they won't outsell Nvidia's equ\xe2\x80\xa6 https://t.co/OKviMFYoE4""",29.0,0.0,0.0,0
65,2020-08-22 16:11:03,b'AMD Sweep into MN OB | $dxy\n\n// next target : buy side liquidity https://t.co/tYcvBsiGUL',956.0,0.0,0.0,0
66,2020-08-22 16:11:01,b'Got a new Case!! #gaming #PCGaming #AMD https://t.co/L5Bua9WD6V',1.0,0.2130681818181818,0.4545454545454545,0
67,2020-08-22 16:10:59,b'@GOP Amd you dismanteled the desl u call terrible now iran has started to resume manufacturing nuclear capability a\xe2\x80\xa6 https://t.co/smGrXuWlte',48.0,-1.0,1.0,0
68,2020-08-22 16:10:54,b'RT @liIjiminvert: it\xe2\x80\x99s tiny boy thing https://t.co/d1wnwUckzr',313.0,0.0,0.5,0
69,2020-08-22 16:10:47,b'RT @thevmk: happiness is them https://t.co/l70pTAQDUU',313.0,0.7,0.2,1
70,2020-08-22 16:10:26,b'AMD ou NVIDIA \xf0\x9f\xa4\x94 https://t.co/jm4FXwBZjN',1.0,0.0,0.0,0
71,2020-08-22 16:10:22,"b'@Yeontaniysus Lol wait till blinks smack that 110M in 24 hours in your face. As an armyblink, i have already establ\xe2\x80\xa6 https://t.co/vgu95IhPyt'",30.0,0.8,0.7,1
72,2020-08-22 16:10:14,b'DAY 2 of CNE Gaming Garage Powered by @AMDGaming TONS of prizes to be won by simply playing your favourite games! H\xe2\x80\xa6 https://t.co/kKb1h8fgqy',218.0,0.0,0.35714285714285715,0
73,2020-08-22 16:10:12,b'@aymoune_ @ZhugeEX Japan and the USA are two of the most racist countries in the world. Are we supposed to not buy\xe2\x80\xa6 https://t.co/LtNcxMnY9y',480.0,0.5,0.5,1
74,2020-08-22 16:10:01,"b'Anyways shalla the HOF intomidator badge, i won the Championship amd cant be asked to do another run lool got jason\xe2\x80\xa6 https://t.co/QfZOrBgzuv'",2709.0,0.0,0.0,0
75,2020-08-22 16:09:50,"b'RT @pcgamer: The DDR4 overclocking record to beat now stands at a hair over 6,666MHz, achieved on an Asus ROG Strix B550 motherboard with C\xe2\x80\xa6'",114.0,0.0,0.0,0
76,2020-08-22 16:09:48,b'cloud @wangxianist speaks to me amd i resist the urge to say aapi',1823.0,0.0,0.0,0
77,2020-08-22 16:09:40,b'@_FCIM They were double marking brozo amd barella tje moment gaglia got the ball all gaglia could do is give a poor\xe2\x80\xa6 https://t.co/hztkE0z1W7',321.0,0.0,0.0,0
78,2020-08-22 16:09:36,"b""RT @imkd2612: These are all false rumors.\nwe haven't lost yet.\nSo keep fighting amd keep tweeting.\n#INDIAunitedtoPostponeJEE_NEET\n#Postpone\xe2\x80\xa6""",1.0,-0.4000000000000001,0.6,0
79,2020-08-22 16:09:23,"b""I like how dragalia is all like OH MY GOD THIS MONSTER IS SO STRONG IT'S GOING TO PISS ON THE MOON AMD KILL EVERYON\xe2\x80\xa6 https://t.co/6Md7L76Gwd""",223.0,0.4333333333333333,0.7333333333333333,1
80,2020-08-22 16:09:13,"b""@SideralViolence Totalitarian Monarchs were leftism amd they didn't even knew it""",265.0,0.0,0.0,0
81,2020-08-22 16:08:54,b'RT @dumbricardo: sex is cool but yall ever felt loved amd cared for? no ? me either. pain.',39.0,0.5249999999999999,0.7250000000000001,1
82,2020-08-22 16:08:41,b'ITS A TWO HOUR DRIVE AMD IVE ALREADY GOTTEN LOST TWICE HELPNDNN',682.0,0.0,0.0,0
83,2020-08-22 16:08:40,"b'RT @DrBradJohnson: To all the teachers/admin who have spent countless hours preparing for f2f, virtual, &amp; hybrid, who are already exhausted\xe2\x80\xa6'",101.0,-0.05,0.3,0
84,2020-08-22 16:08:27,"b'Check out the 34 latest openings at AMD (@AMD_Jobs), Kelly Services, LLNL (@LLNLcareers), and more.'",512.0,0.5,0.7,1
85,2020-08-22 16:08:05,"b'RT @DrBradJohnson: To all the teachers/admin who have spent countless hours preparing for f2f, virtual, &amp; hybrid, who are already exhausted\xe2\x80\xa6'",39.0,-0.05,0.3,0
86,2020-08-22 16:08:02,"b""@Niobe71696557 @choi_bts2 @BTS_twt Amd your eyes tell too!! We can't imagine how beautiful and heartwarming JJK1 Wo\xe2\x80\xa6 https://t.co/e1bNzTVrqs""",171.0,0.85,1.0,1
87,2020-08-22 16:08:01,b'RT @FuntimeCo1: My splatfest friends amd I. #Splatoon2 #Splatfest #NintendoSwitch https://t.co/t2uqgjarlA',1394.0,0.0,0.0,0
88,2020-08-22 16:07:58,b'But i think the AMD ryzen 7 is the same as the intel core i7 because both numbers are the same but i heard AMD has\xe2\x80\xa6 https://t.co/djKAO2DGmQ',69.0,0.0,0.125,0
89,2020-08-22 16:07:48,"b'Watch List: $CRWD, $ROKU, $CHGG, $BYND, $PINS, $AMD, $ZI, $RKT\n\nEarnings WL: $WDAY, $PLAN, $SPLK, $BOX, $ESTC,\xe2\x80\xa6 https://t.co/vnJcMUsJIW'",9573.0,0.0,0.0,2
90,2020-08-22 16:07:45,b'My splatfest friends amd I. #Splatoon2 #Splatfest #NintendoSwitch https://t.co/t2uqgjarlA',26.0,0.0,0.0,0
91,2020-08-22 16:07:34,b'@ProSeriesZA @AMD @LogitechG @MotorsportSA @kyalami9hour @AtkArena That Lambo though\xf0\x9f\x98\x8d',237.0,0.0,0.0,0
92,2020-08-22 16:07:24,"b'RT @DrBradJohnson: To all the teachers/admin who have spent countless hours preparing for f2f, virtual, &amp; hybrid, who are already exhausted\xe2\x80\xa6'",277.0,-0.05,0.3,0
93,2020-08-22 16:07:21,b'RT @shelaygutted: shes finished\xf0\x9f\xa5\xba also had to flex my new nails amd the finger dots we added \xe2\x9d\xa4\xef\xb8\x8f https://t.co/Hl5241KIbm',2049.0,0.13636363636363635,0.4545454545454545,0
94,2020-08-22 16:07:13,b'RT @KuswanthSavara: World record resound everywhere the hardwork of dhfms amd mb fcs were remarkable #worldsbiggesttrend #HBDMaheshBabu htt\xe2\x80\xa6',87.0,0.75,0.75,1
95,2020-08-22 16:07:11,b'amd also im speechless with what im thinking',252.0,0.0,0.0,0
96,2020-08-22 16:07:11,"b'@mistergeezy Amd her child is with her, already learning how NOT to behave.'",97.0,0.0,0.0,0
97,2020-08-22 16:07:06,"b'@aristykadi @ksoofever Lol, she wont admit that she actually over-jealoused, kaisoo is still exist amd loving eachother\xf0\x9f\xa4\xa3'",182.0,0.4666666666666666,0.5833333333333334,1
98,2020-08-22 16:07:06,"b""Who's gonna sponsor/partner with me... @nvidia @amd @AMDGaming??? Time for a new card and move my 1650 super to my strsaming pc.""",1.0,0.23484848484848486,0.5606060606060606,1
99,2020-08-22 16:07:03,"b""RT @duckman1717: Ripley's Updated #TrueMarketLeader List as of 8/22/2020: \n\n$NVDA, $TSLA, $QCOM, $LVGO, $AMD, $CHGG, $ZM, $CRWD, $APPS, $SQ\xe2\x80\xa6""",15.0,0.0,0.0,0
100,2020-08-22 16:07:03,b'@AMDGaming @AMD @MemoryExpress fortnite is dead',0.0,-0.2,0.4,0
101,2020-08-22 16:06:54,"b""listening to this song like freaking out I love it and I dont know it's just making me feel amd jfkakfjskdkd yknow idk man""",336.0,0.5,0.6,1
102,2020-08-22 16:06:48,b'@hONEy_cHOuRaSia  i dont trust on amd https://t.co/jRslRTIYd6',52.0,0.0,0.0,0
103,2020-08-22 16:06:41,b'@OfDragonsIayers Im currently working on a human warrior concept piece myself amd I think this would be right up my\xe2\x80\xa6 https://t.co/jFrDrLhtAc',876.0,0.09523809523809523,0.3452380952380952,0
104,2020-08-22 16:06:35,"b""RT @duckman1717: Ripley's Updated #TrueMarketLeader List as of 8/22/2020: \n\n$NVDA, $TSLA, $QCOM, $LVGO, $AMD, $CHGG, $ZM, $CRWD, $APPS, $SQ\xe2\x80\xa6""",50.0,0.0,0.0,0
105,2020-08-22 16:06:18,b'@Fantastic_SoLo @Falakhe60528686 @SuperSportTV Is it a must for him to talk shit about it all the time amd praise S\xe2\x80\xa6 https://t.co/yqeuwvfpWv',268.0,-0.2,0.8,0
106,2020-08-22 16:06:12,"b""If you #trade #stocks like #FB, #AAPL, #AMZN, #AMD, #GOOGL, #MSFT #TSLA &amp; #ETF's like #SPY, #GDX #IYR, #Indices lik\xe2\x80\xa6 https://t.co/ipoKDFWsB4""",3253.0,0.0,0.0,0
107,2020-08-22 16:06:08,"b""@Burn_my_Bread @RoytaMustDie I'm playing on Master Samurai amd I think once you get past those laser beetles in the\xe2\x80\xa6 https://t.co/e6da0zp9Lf""",16.0,-0.25,0.25,0
108,2020-08-22 16:06:07,b'@VeljaJeMali AMD 178B',1851.0,0.0,0.0,0
109,2020-08-22 16:06:06,"b""Today's Topshots \xf0\x9f\x93\xb7\n\n12 hours of #ProSeries2020 division qualifying has just ended at Suzuka Circuit - English \xf0\x9f\x87\xaf\xf0\x9f\x87\xb5\n\nT\xe2\x80\xa6 https://t.co/2UOJM6hkX9""",222.0,0.0,0.0,0
110,2020-08-22 16:05:58,"b'RT @MostTrading: Real-time trading alerts from our team of seasoned professionals, best trading room and global trading community. Check ou\xe2\x80\xa6'",120.0,0.4166666666666667,0.18333333333333332,0
111,2020-08-22 16:05:51,b'RT @parisgirl94: Violence amd hate will so not resolve anything. At. All.',117.0,-0.8,0.9,0
112,2020-08-22 16:05:46,b'RT @BhwaniThakur: #INDIAunitedtoPostponeJEE_NEET @narendramodi @RahulGandhi @AmitShah @nitin_gadkari @Swamy39 @KanganaTeam @sardesairajdeep\xe2\x80\xa6',2.0,0.0,0.0,0
113,2020-08-22 16:05:46,b'RT @MartyChargin: $AMD If you are a short-term trader seeking some juice it looks like AMD maybe moving soon? After a nice jolt after earni\xe2\x80\xa6',13.0,0.6,1.0,1
114,2020-08-22 16:05:43,b'I not sure if i will get this one because i never use an AMD laptop but not sure if its fast enough than intel... O\xe2\x80\xa6 https://t.co/NIm8Yrbw0b',69.0,-0.075,0.7194444444444444,0
115,2020-08-22 16:05:43,b'@xamnxa @ZeeSoFlyy @purposeruin They still dont speak up to eachother enough amd thats an issue.',85.0,0.0,0.5,0
116,2020-08-22 16:05:29,"b""@MichaelDell Sir I see workstations are damn costly can't we see a day where the chips are cheaper I see Xeon proce\xe2\x80\xa6 https://t.co/IOTeTACrN0""",6.0,0.0,0.0,0
117,2020-08-22 16:05:20,b'RT @Ario94320867: $TSLA $TAOP $JFK $CEMI $SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB $DAL $DOW $Kodk $AAPL $ESE $SPCE $FCEL $TRIP $BY\xe2\x80\xa6',522.0,0.0,0.0,0
