date,ATR
2020-09-30 20:30:00,0.0
2020-09-30 21:00:00,1.9153280649923836
2020-09-30 21:30:00,1.9153280649923836
2020-09-30 22:00:00,1.9153280649923836
2020-09-30 22:30:00,1.9153280649923836
2020-09-30 23:00:00,1.6893530606866176
2020-09-30 23:30:00,0.7044201693383687
2020-10-01 00:00:00,0.924442274007576
2020-10-01 00:30:00,0.9798640651362756
2020-10-01 01:00:00,1.1337907494904775
2020-10-01 01:30:00,0.9605113617244505
2020-10-01 02:00:00,1.1705070761371448
2020-10-01 02:30:00,1.7965120681556404
2020-10-01 03:00:00,1.3803615806262897
2020-10-01 03:30:00,1.1187061612739757
2020-10-01 04:00:00,2.0470424047209925
2020-10-01 04:30:00,3.035104723802048
2020-10-01 05:00:00,4.078727650965757
2020-10-01 05:30:00,1.5308216611808976
2020-10-01 06:00:00,1.172198405930673
2020-10-01 06:30:00,1.2519389057593555
2020-10-01 07:00:00,1.2396585350812839
2020-10-01 07:30:00,0.7763605385814375
2020-10-01 08:00:00,1.3440681724854109
2020-10-01 08:30:00,1.694009945750222
2020-10-01 09:00:00,1.523927449371738
2020-10-01 09:30:00,1.1751945965373256
2020-10-01 10:00:00,1.5507357276633433
2020-10-01 10:30:00,1.891223177194307
2020-10-01 11:00:00,1.726767831349012
2020-10-01 11:30:00,2.094293641548232
2020-10-01 12:00:00,4.218126694133646
2020-10-01 12:30:00,7.284762794317558
2020-10-01 13:00:00,8.012927693824189
2020-10-01 13:30:00,5.896785589359341
2020-10-01 14:00:00,3.301330369435964
2020-10-01 14:30:00,3.1209729884037922
2020-10-01 15:00:00,3.3428517771413344
2020-10-01 15:30:00,2.863245451394821
2020-10-01 16:00:00,2.371621854286027
2020-10-01 16:30:00,2.4316585717883066
2020-10-01 17:00:00,2.57454833655792
2020-10-01 17:30:00,2.00797926458158
2020-10-01 18:00:00,1.7662575957128497
2020-10-01 18:30:00,1.733816256243321
2020-10-01 19:00:00,1.6455312663598065
2020-10-01 19:30:00,1.1720212111514947
2020-10-01 20:00:00,1.4665170366339124
2020-10-01 20:30:00,1.87824839695402
2020-10-01 21:00:00,2.3855634963554295
2020-10-01 21:30:00,1.7119457325343688
2020-10-01 22:00:00,2.0144531290824643
2020-10-01 22:30:00,1.4031658581118251
2020-10-01 23:00:00,1.114524584279877
2020-10-01 23:30:00,1.2328970995191488
2020-10-02 00:00:00,1.1961101455668044
2020-10-02 00:30:00,1.6317357482942083
