date,bbwidth
2020-09-19 20:00:00,
2020-09-19 20:30:00,
2020-09-19 21:00:00,
2020-09-19 21:30:00,
2020-09-19 22:00:00,
2020-09-19 22:30:00,
2020-09-19 23:00:00,
2020-09-19 23:30:00,
2020-09-20 00:00:00,
2020-09-20 00:30:00,
2020-09-20 01:00:00,
2020-09-20 01:30:00,
2020-09-20 02:00:00,
2020-09-20 02:30:00,
2020-09-20 03:00:00,
2020-09-20 03:30:00,
2020-09-20 04:00:00,
2020-09-20 04:30:00,
2020-09-20 05:00:00,
2020-09-20 05:30:00,0.011623044370762675
2020-09-20 06:00:00,0.01074762109297319
2020-09-20 06:30:00,0.008895513249701593
2020-09-20 07:00:00,0.00876529075981601
2020-09-20 07:30:00,0.009177953844354696
2020-09-20 08:00:00,0.018314353957232726
2020-09-20 08:30:00,0.025497893065901233
2020-09-20 09:00:00,0.02955828715599566
2020-09-20 09:30:00,0.03237778469992798
2020-09-20 10:00:00,0.03480748545913366
2020-09-20 10:30:00,0.037252761144632336
2020-09-20 11:00:00,0.03905028666715373
2020-09-20 11:30:00,0.04180087028802919
2020-09-20 12:00:00,0.04892184048074755
2020-09-20 12:30:00,0.04923063014290636
2020-09-20 13:00:00,0.048346702194781176
2020-09-20 13:30:00,0.047148095160837046
2020-09-20 14:00:00,0.04551003514207781
2020-09-20 14:30:00,0.0438715476161923
2020-09-20 15:00:00,0.043002332045096785
2020-09-20 15:30:00,0.04044119668478309
2020-09-20 16:00:00,0.039499783674257785
2020-09-20 16:30:00,0.03457730147537762
2020-09-20 17:00:00,0.029007721851429424
2020-09-20 17:30:00,0.021421774227706327
2020-09-20 18:00:00,0.022917461043805702
2020-09-20 18:30:00,0.022767559308984497
2020-09-20 19:00:00,0.021823174871910843
2020-09-20 19:30:00,0.020499187330465088
2020-09-20 20:00:00,0.01959272053594702
2020-09-20 20:30:00,0.021385779052763863
2020-09-20 21:00:00,0.023525595081345746
2020-09-20 21:30:00,0.025107886002112854
2020-09-20 22:00:00,0.02312402018036428
2020-09-20 22:30:00,0.0237054364535726
2020-09-20 23:00:00,0.02424270551660646
2020-09-20 23:30:00,0.025292631725574423
2020-09-21 00:00:00,0.02643873212812683
2020-09-21 00:30:00,0.026942235805412326
2020-09-21 01:00:00,0.027243017385100855
2020-09-21 01:30:00,0.027738149044843403
2020-09-21 02:00:00,0.02635625144254959
2020-09-21 02:30:00,0.025392485136833426
2020-09-21 03:00:00,0.024156726541571118
2020-09-21 03:30:00,0.024167040246051496
2020-09-21 04:00:00,0.02283986112077302
2020-09-21 04:30:00,0.024176201693423337
2020-09-21 05:00:00,0.03312685601489322
2020-09-21 05:30:00,0.046429029713112975
2020-09-21 06:00:00,0.056717334948102355
2020-09-21 06:30:00,0.06586740628920942
2020-09-21 07:00:00,0.07862643676579646
2020-09-21 07:30:00,0.08710487669730478
2020-09-21 08:00:00,0.10619539235771956
2020-09-21 08:30:00,0.11683497053388775
2020-09-21 09:00:00,0.12338283256695966
2020-09-21 09:30:00,0.12770717713414695
2020-09-21 10:00:00,0.1380467419693076
2020-09-21 10:30:00,0.14422940156393765
2020-09-21 11:00:00,0.1473736903503762
2020-09-21 11:30:00,0.14549935306082226
2020-09-21 12:00:00,0.14188686627234465
2020-09-21 12:30:00,0.1358272136099146
2020-09-21 13:00:00,0.12824203353231706
2020-09-21 13:30:00,0.11839328615111218
2020-09-21 14:00:00,0.10809932817908553
2020-09-21 14:30:00,0.09309608535115689
2020-09-21 15:00:00,0.08038141011270883
2020-09-21 15:30:00,0.07114762140991879
