date,open,high,low,close,volume,s2,MinPoint,MaxPoint
2020-09-22 20:50:00,344.85,344.96,344.85,344.96,2.972833,,344.85,345.44
2020-09-22 20:55:00,344.96,345.23,344.61,345.23,3.208873,,344.85,345.23
2020-09-22 21:00:00,345.23,345.23,343.87,343.87,8.311364,,344.85,345.23
2020-09-22 21:05:00,343.87,345.82,341.0,342.41,207.095409,,341.0,345.23
2020-09-22 21:10:00,342.41,342.82,341.28,342.82,22.62198469,,341.0,345.23
2020-09-22 21:15:00,342.82,343.09,342.77,343.09,0.173195,,341.0,345.23
2020-09-22 21:20:00,343.09,343.68,342.3,343.68,30.64134692,,341.0,345.23
2020-09-22 21:25:00,343.68,344.81,343.68,344.81,37.499362,,341.0,345.23
2020-09-22 21:30:00,344.81,344.86,344.81,344.86,5.458487,,341.0,345.23
2020-09-22 21:35:00,344.86,346.07,344.86,346.07,0.262297,,341.0,345.23
2020-09-22 21:40:00,346.07,346.27,344.95,346.18,91.975034,,341.0,346.27
2020-09-22 21:45:00,346.18,346.18,345.86,345.95,78.05841,,341.0,346.27
2020-09-22 21:50:00,345.95,345.95,345.9,345.9,1.677077,,345.9,346.27
2020-09-22 21:55:00,345.9,346.21,345.6,346.21,14.33114128,,345.9,346.21
2020-09-22 22:00:00,346.21,346.94,345.75,345.75,155.269007,,345.9,346.21
2020-09-22 22:05:00,345.75,345.75,345.15,345.26,22.00089,,345.9,346.21
2020-09-22 22:10:00,345.26,345.48,345.24,345.28,10.380658,,345.9,346.21
2020-09-22 22:15:00,345.28,345.71,344.68,344.74,52.160945,,344.68,346.21
2020-09-22 22:20:00,344.74,344.83,344.74,344.83,0.039702,,344.68,346.21
2020-09-22 22:25:00,344.83,344.83,344.83,344.83,0.0,,344.68,346.21
2020-09-22 22:30:00,344.83,345.39,344.83,345.39,0.16895612,,344.68,346.21
2020-09-22 22:35:00,345.39,345.49,345.39,345.49,0.491168,,344.68,345.49
2020-09-22 22:40:00,345.49,345.68,345.03,345.16,32.788304,,344.68,345.49
2020-09-22 22:45:00,345.16,345.16,343.82,343.83,109.87704385,,344.68,345.49
2020-09-22 22:50:00,343.83,343.83,343.45,343.81,0.86195768,,344.68,345.49
2020-09-22 22:55:00,343.81,343.81,343.21,343.34,89.009713,,343.21,345.49
2020-09-22 23:00:00,343.34,344.15,343.34,343.55,27.90666076,,343.21,345.49
2020-09-22 23:05:00,343.55,343.91,343.55,343.91,6.497361,,343.21,343.91
2020-09-22 23:10:00,343.91,343.91,343.43,343.43,16.0,,343.43,343.91
2020-09-22 23:15:00,343.43,343.85,343.43,343.85,0.201308,,343.43,343.85
2020-09-22 23:20:00,343.85,343.85,343.61,343.61,1.426192,,343.43,343.85
2020-09-22 23:25:00,343.61,343.65,343.04,343.65,43.68263,,343.43,343.85
2020-09-22 23:30:00,343.65,343.66,343.13,343.13,6.09327004,,343.13,343.85
2020-09-22 23:35:00,343.13,343.31,342.99,343.31,1.460341,,343.13,343.85
2020-09-22 23:40:00,343.31,343.64,343.2,343.52,226.92531643,,343.13,343.85
2020-09-22 23:45:00,343.52,343.54,342.7,343.53,15.484454,,343.13,343.85
2020-09-22 23:50:00,343.53,344.01,343.53,344.01,0.48096,,343.13,343.85
2020-09-22 23:55:00,344.01,344.17,344.01,344.17,0.0392,,343.13,343.85
2020-09-23 00:00:00,344.17,344.83,344.17,344.17,71.21598,343.98212000000007,343.13,343.85
2020-09-23 00:05:00,344.17,344.19,344.17,344.19,1.424872,343.98212000000007,343.13,344.19
2020-09-23 00:10:00,344.19,344.19,343.21,343.49,1.246387,343.98212000000007,343.13,344.19
2020-09-23 00:15:00,343.49,343.96,343.49,343.8,3.75497043,343.98212000000007,343.13,344.19
2020-09-23 00:20:00,343.8,343.8,343.29,343.29,0.346934,343.98212000000007,343.29,344.19
2020-09-23 00:25:00,343.29,344.63,342.97,344.63,30.82683899,343.98212000000007,343.29,344.63
2020-09-23 00:30:00,344.63,344.63,343.73,343.73,38.20068462,343.98212000000007,343.29,344.63
2020-09-23 00:35:00,343.73,343.73,343.14,343.22,10.24682904,343.98212000000007,343.29,344.63
2020-09-23 00:40:00,343.22,343.37,342.99,343.27,6.15439251,343.98212000000007,343.29,344.63
2020-09-23 00:45:00,343.27,343.33,342.83,342.83,12.02483,343.98212000000007,343.29,344.63
2020-09-23 00:50:00,342.83,342.83,342.71,342.71,1.439032,343.98212000000007,342.71,344.63
2020-09-23 00:55:00,342.71,342.99,342.49,342.99,38.144251,343.98212000000007,342.71,344.63
2020-09-23 01:00:00,342.99,342.99,342.57,342.8,0.832205,343.98212000000007,342.71,344.63
2020-09-23 01:05:00,342.8,343.17,342.8,343.17,0.059044,343.98212000000007,342.71,343.17
2020-09-23 01:10:00,343.17,343.17,342.95,342.97,1.755506,343.98212000000007,342.71,343.17
2020-09-23 01:15:00,342.97,343.15,342.95,342.96,15.748345,343.98212000000007,342.95,343.17
2020-09-23 01:20:00,342.96,343.49,342.96,343.15,10.057166,343.98212000000007,342.95,343.17
2020-09-23 01:25:00,343.15,343.77,343.15,343.3,47.430197,343.98212000000007,342.95,343.17
2020-09-23 01:30:00,343.3,343.3,343.3,343.3,0.0,343.98212000000007,342.95,343.17
2020-09-23 01:35:00,343.3,343.51,343.3,343.5,4.820486,343.98212000000007,342.95,343.17
2020-09-23 01:40:00,343.5,343.58,343.35,343.58,4.568543,343.98212000000007,342.95,343.17
2020-09-23 01:45:00,343.58,343.59,343.58,343.59,4.63722296,343.98212000000007,342.95,343.59
2020-09-23 01:50:00,343.59,343.59,342.99,342.99,0.530196,343.98212000000007,342.99,343.59
2020-09-23 01:55:00,342.99,343.6,342.99,343.43,3.93607973,343.98212000000007,342.99,343.59
2020-09-23 02:00:00,343.43,344.56,343.43,344.56,3.887572,343.98212000000007,342.99,344.56
2020-09-23 02:05:00,344.56,344.56,344.53,344.53,0.31525715,343.98212000000007,342.99,344.56
2020-09-23 02:10:00,344.53,344.53,344.53,344.53,0.0,343.98212000000007,342.99,344.56
2020-09-23 02:15:00,344.53,344.53,343.13,343.57,20.66594516,343.98212000000007,342.99,344.56
2020-09-23 02:20:00,343.57,343.64,343.33,343.33,3.924094,343.98212000000007,342.99,344.56
2020-09-23 02:25:00,343.33,343.33,343.08,343.12,14.502855,343.98212000000007,343.08,344.56
2020-09-23 02:30:00,343.12,343.48,343.01,343.48,17.939689,343.98212000000007,343.08,343.48
2020-09-23 02:35:00,343.48,343.48,343.05,343.16,20.389186,343.98212000000007,343.08,343.48
2020-09-23 02:40:00,343.16,343.16,343.06,343.09,11.85001404,343.98212000000007,343.06,343.48
2020-09-23 02:45:00,343.09,343.49,343.09,343.49,3.2,343.98212000000007,343.06,343.48
2020-09-23 02:50:00,343.49,343.74,343.49,343.73,30.142985,343.98212000000007,343.06,343.74
2020-09-23 02:55:00,343.73,343.9,343.53,343.53,3.38643,343.98212000000007,343.06,343.74
2020-09-23 03:00:00,343.53,343.83,343.06,343.06,24.55846675,343.98212000000007,343.06,343.74
2020-09-23 03:05:00,343.06,343.08,342.24,342.24,5.0536039,343.98212000000007,343.06,343.74
2020-09-23 03:10:00,342.24,342.5,342.0,342.14,26.13743323,343.98212000000007,343.06,343.74
2020-09-23 03:15:00,342.14,342.14,341.84,342.08,7.364656,343.98212000000007,343.06,343.74
2020-09-23 03:20:00,342.08,342.08,341.67,341.78,231.196051,343.98212000000007,341.67,343.74
2020-09-23 03:25:00,341.78,342.14,341.78,341.83,11.73313733,343.98212000000007,341.67,343.74
2020-09-23 03:30:00,341.83,342.15,341.83,342.15,270.53417031,343.98212000000007,341.67,342.15
2020-09-23 03:35:00,342.15,342.53,341.99,342.0,111.849215,343.98212000000007,341.67,342.15
2020-09-23 03:40:00,342.0,342.06,341.56,341.81,9.383236,343.98212000000007,341.67,342.15
2020-09-23 03:45:00,341.81,341.81,341.53,341.53,0.026187,343.98212000000007,341.67,342.15
2020-09-23 03:50:00,341.53,341.92,341.43,341.46,50.49134,343.98212000000007,341.67,342.15
2020-09-23 03:55:00,341.46,341.49,341.12,341.28,44.280506,343.98212000000007,341.12,342.15
2020-09-23 04:00:00,341.28,341.36,341.07,341.31,4.149893,343.98212000000007,341.12,342.15
2020-09-23 04:05:00,341.31,341.43,341.31,341.43,4.296213,343.98212000000007,341.12,341.43
2020-09-23 04:10:00,341.43,341.43,340.98,341.06,0.4409343,343.98212000000007,341.12,341.43
2020-09-23 04:15:00,341.06,341.06,339.75,340.34,184.112785,343.98212000000007,341.12,341.43
2020-09-23 04:20:00,340.34,340.56,339.55,339.91,10.94014,343.98212000000007,341.12,341.43
2020-09-23 04:25:00,339.91,339.93,339.74,339.74,2.377097,343.98212000000007,339.74,341.43
2020-09-23 04:30:00,339.74,340.48,339.16,340.48,104.719561,343.98212000000007,339.74,341.43
2020-09-23 04:35:00,340.48,340.83,340.15,340.42,21.242119,343.98212000000007,339.74,341.43
2020-09-23 04:40:00,340.42,340.83,340.42,340.83,6.22191,343.98212000000007,339.74,340.83
2020-09-23 04:45:00,340.83,340.83,340.1,340.29,12.429941,343.98212000000007,339.74,340.83
2020-09-23 04:50:00,340.29,340.29,339.53,339.53,187.88942,343.98212000000007,339.74,340.83
2020-09-23 04:55:00,339.53,339.87,339.0,339.0,497.019593,343.98212000000007,339.74,340.83
2020-09-23 05:00:00,339.0,339.74,339.0,339.35,3.315085,343.98212000000007,339.74,340.83
2020-09-23 05:05:00,339.35,339.35,338.7,338.7,6.966418,343.98212000000007,338.7,340.83
2020-09-23 05:10:00,338.7,340.16,338.65,340.16,14.000306,343.98212000000007,338.7,340.83
2020-09-23 05:15:00,340.16,340.83,340.16,340.83,0.054037,343.98212000000007,338.7,340.83
2020-09-23 05:20:00,340.83,341.03,340.83,341.03,23.692334,343.98212000000007,338.7,340.83
2020-09-23 05:25:00,341.03,341.03,340.94,340.94,0.515,343.98212000000007,338.7,340.83
2020-09-23 05:30:00,340.94,341.41,340.94,341.41,5.985708,343.98212000000007,338.7,340.83
2020-09-23 05:35:00,341.41,341.58,341.32,341.58,0.718652,343.98212000000007,338.7,341.58
2020-09-23 05:40:00,341.58,341.58,341.41,341.41,5.09,343.98212000000007,338.7,341.58
2020-09-23 05:45:00,341.41,341.41,341.41,341.41,0.0,343.98212000000007,338.7,341.58
2020-09-23 05:50:00,341.41,341.41,340.73,340.73,3.216,343.98212000000007,338.7,341.58
2020-09-23 05:55:00,340.73,341.0,340.43,340.43,2.906129,343.98212000000007,340.43,341.58
2020-09-23 06:00:00,340.43,340.68,340.43,340.68,0.210612,343.98212000000007,340.43,340.68
2020-09-23 06:05:00,340.68,340.68,340.46,340.46,0.14031,343.98212000000007,340.43,340.68
2020-09-23 06:10:00,340.46,340.46,340.12,340.12,0.720445,343.98212000000007,340.43,340.68
2020-09-23 06:15:00,340.12,340.12,338.75,338.75,7.890513,343.98212000000007,340.43,340.68
2020-09-23 06:20:00,338.75,338.75,337.84,338.26,11.217699,343.98212000000007,337.84,340.68
2020-09-23 06:25:00,338.26,338.52,338.26,338.49,18.706,343.98212000000007,337.84,340.68
2020-09-23 06:30:00,338.49,338.64,338.01,338.64,19.618172,343.98212000000007,337.84,340.68
2020-09-23 06:35:00,338.64,339.57,338.64,339.53,11.023364,343.98212000000007,337.84,339.57
2020-09-23 06:40:00,339.53,339.53,339.53,339.53,0.0,343.98212000000007,337.84,339.57
2020-09-23 06:45:00,339.53,339.53,338.73,339.06,0.866442,343.98212000000007,338.73,339.57
2020-09-23 06:50:00,339.06,339.59,339.06,339.59,0.945514,343.98212000000007,338.73,339.59
2020-09-23 06:55:00,339.59,339.59,338.82,338.82,0.07352814,343.98212000000007,338.73,339.59
2020-09-23 07:00:00,338.82,338.82,338.17,338.17,5.28938,343.98212000000007,338.73,339.59
2020-09-23 07:05:00,338.17,338.17,337.35,337.75,43.507805,343.98212000000007,338.73,339.59
2020-09-23 07:10:00,337.75,337.75,337.75,337.75,0.0,343.98212000000007,338.73,339.59
2020-09-23 07:15:00,337.75,337.75,333.0,333.83,365.733206,343.98212000000007,338.73,339.59
2020-09-23 07:20:00,333.83,335.08,333.83,334.73,27.273118,343.98212000000007,338.73,339.59
2020-09-23 07:25:00,334.73,335.07,333.43,333.63,119.101895,343.98212000000007,333.43,339.59
2020-09-23 07:30:00,333.63,334.43,333.58,334.27,48.85284,343.98212000000007,333.43,339.59
2020-09-23 07:35:00,334.27,334.89,334.27,334.89,8.940553,343.98212000000007,333.43,339.59
2020-09-23 07:40:00,334.89,334.9,334.62,334.63,16.57254,343.98212000000007,333.43,339.59
2020-09-23 07:45:00,334.63,335.52,334.63,335.43,68.911854,343.98212000000007,333.43,339.59
2020-09-23 07:50:00,335.43,335.92,335.0,335.75,241.247122,343.98212000000007,333.43,339.59
2020-09-23 07:55:00,335.75,336.12,335.64,336.12,5.378942,343.98212000000007,333.43,336.12
2020-09-23 08:00:00,336.12,336.12,335.5,335.89,131.564507,343.98212000000007,333.43,336.12
2020-09-23 08:05:00,335.89,335.89,335.22,335.22,0.284891,343.98212000000007,333.43,336.12
2020-09-23 08:10:00,335.22,335.22,334.54,334.64,52.945063,343.98212000000007,334.54,336.12
2020-09-23 08:15:00,334.64,335.75,334.64,335.75,6.525163,343.98212000000007,334.54,336.12
2020-09-23 08:20:00,335.75,336.83,335.75,336.83,16.782762,343.98212000000007,334.54,336.83
2020-09-23 08:25:00,336.83,336.83,336.39,336.39,0.092159,343.98212000000007,334.54,336.83
2020-09-23 08:30:00,336.39,336.54,336.0,336.0,3.373851,343.98212000000007,336.0,336.83
2020-09-23 08:35:00,336.0,336.36,336.0,336.36,1.286622,343.98212000000007,336.0,336.83
2020-09-23 08:40:00,336.36,337.04,336.36,337.04,4.408371,343.98212000000007,336.0,337.04
2020-09-23 08:45:00,337.04,337.04,336.52,336.52,1.48061364,343.98212000000007,336.52,337.04
2020-09-23 08:50:00,336.52,336.52,336.52,336.52,0.0,343.98212000000007,336.52,337.04
2020-09-23 08:55:00,336.52,336.87,336.52,336.87,4.61475,343.98212000000007,336.52,337.04
2020-09-23 09:00:00,336.87,337.11,336.87,337.11,13.611128,343.98212000000007,336.52,337.04
2020-09-23 09:05:00,337.11,337.71,337.11,337.62,5.397503,343.98212000000007,336.52,337.71
2020-09-23 09:10:00,337.62,337.62,337.25,337.25,22.2287,343.98212000000007,336.52,337.71
2020-09-23 09:15:00,337.25,337.39,337.02,337.02,1.737946,343.98212000000007,336.52,337.71
2020-09-23 09:20:00,337.02,337.23,337.02,337.02,3.119367,343.98212000000007,336.52,337.71
2020-09-23 09:25:00,337.02,337.02,336.51,336.51,9.833323,343.98212000000007,336.51,337.71
2020-09-23 09:30:00,336.51,337.21,336.51,337.21,8.868659,343.98212000000007,336.51,337.71
2020-09-23 09:35:00,337.21,337.21,337.21,337.21,0.0,343.98212000000007,336.51,337.71
2020-09-23 09:40:00,337.21,337.21,337.21,337.21,0.0,343.98212000000007,336.51,337.71
2020-09-23 09:45:00,337.21,337.54,337.21,337.54,1.521907,343.98212000000007,336.51,337.71
2020-09-23 09:50:00,337.54,338.28,337.54,338.28,27.41253,343.98212000000007,336.51,337.71
2020-09-23 09:55:00,338.28,339.14,338.28,339.14,13.501482,343.98212000000007,336.51,339.14
2020-09-23 10:00:00,339.14,339.14,338.38,338.38,46.369482,343.98212000000007,336.51,339.14
2020-09-23 10:05:00,338.38,338.75,338.38,338.75,0.458302,343.98212000000007,336.51,339.14
2020-09-23 10:10:00,338.75,338.75,338.26,338.26,1.537678,343.98212000000007,336.51,339.14
2020-09-23 10:15:00,338.26,338.26,337.99,338.11,31.265612,343.98212000000007,336.51,339.14
2020-09-23 10:20:00,338.11,338.11,338.1,338.1,22.1625,343.98212000000007,338.1,339.14
2020-09-23 10:25:00,338.1,338.16,338.1,338.16,1.449273,343.98212000000007,338.1,338.16
2020-09-23 10:30:00,338.16,338.16,337.77,337.77,24.895467,343.98212000000007,337.77,338.16
2020-09-23 10:35:00,337.77,338.39,337.77,338.39,2.955082,343.98212000000007,337.77,338.39
2020-09-23 10:40:00,338.39,338.39,337.51,337.91,87.037088,343.98212000000007,337.51,338.39
2020-09-23 10:45:00,337.91,337.91,337.91,337.91,0.0,343.98212000000007,337.51,338.39
2020-09-23 10:50:00,337.91,337.96,337.91,337.96,2.900338,343.98212000000007,337.51,338.39
2020-09-23 10:55:00,337.96,339.12,337.96,339.12,13.805273,343.98212000000007,337.51,338.39
2020-09-23 11:00:00,339.12,339.18,338.75,338.75,26.494359,343.98212000000007,337.51,338.39
2020-09-23 11:05:00,338.75,340.26,338.75,340.26,38.089654,343.98212000000007,337.51,340.26
2020-09-23 11:10:00,340.26,340.26,340.26,340.26,0.0,343.98212000000007,337.51,340.26
2020-09-23 11:15:00,340.26,340.26,338.7,338.7,18.058887,343.98212000000007,338.7,340.26
2020-09-23 11:20:00,338.7,338.77,338.7,338.76,18.39,343.98212000000007,338.7,340.26
2020-09-23 11:25:00,338.76,339.21,338.76,339.21,0.350048,343.98212000000007,338.7,339.21
2020-09-23 11:30:00,339.21,339.21,339.03,339.03,0.46038,343.98212000000007,338.7,339.21
2020-09-23 11:35:00,339.03,339.29,338.96,338.97,1.369474,343.98212000000007,338.96,339.21
2020-09-23 11:40:00,338.97,339.31,338.97,339.31,0.07,343.98212000000007,338.96,339.21
2020-09-23 11:45:00,339.31,339.56,339.31,339.56,0.10403,343.98212000000007,338.96,339.56
2020-09-23 11:50:00,339.56,339.56,339.18,339.18,11.255805,343.98212000000007,338.96,339.56
2020-09-23 11:55:00,339.18,339.18,339.17,339.17,0.01,343.98212000000007,338.96,339.56
2020-09-23 12:00:00,339.17,339.17,337.95,338.21,3.039023,343.98212000000007,338.96,339.56
2020-09-23 12:05:00,338.21,338.21,337.85,337.85,0.07373924,343.98212000000007,337.85,339.56
2020-09-23 12:10:00,337.85,338.77,337.85,338.77,2.809622,343.98212000000007,337.85,339.56
2020-09-23 12:15:00,338.77,338.77,338.64,338.64,2.439695,343.98212000000007,337.85,339.56
2020-09-23 12:20:00,338.64,339.93,338.64,339.93,2.99336,343.98212000000007,337.85,339.56
2020-09-23 12:25:00,339.93,339.93,339.55,339.9,16.604313,343.98212000000007,337.85,339.56
2020-09-23 12:30:00,339.9,340.99,339.78,340.99,8.3470576,343.98212000000007,337.85,339.56
2020-09-23 12:35:00,340.99,342.01,340.86,341.92,9.94574,343.98212000000007,337.85,342.01
2020-09-23 12:40:00,341.92,341.92,341.08,341.6,23.346486,343.98212000000007,337.85,342.01
2020-09-23 12:45:00,341.6,341.6,340.49,340.49,73.146611,343.98212000000007,340.49,342.01
2020-09-23 12:50:00,340.49,340.49,340.49,340.49,0.0,343.98212000000007,340.49,342.01
2020-09-23 12:55:00,340.49,341.47,340.49,340.96,14.054357,343.98212000000007,340.49,342.01
2020-09-23 13:00:00,340.96,341.26,340.49,340.99,1.67011,343.98212000000007,340.49,341.26
2020-09-23 13:05:00,340.99,341.13,340.57,340.78,90.58413535,343.98212000000007,340.57,341.26
2020-09-23 13:10:00,340.78,340.97,340.67,340.9,6.94320815,343.98212000000007,340.57,341.26
2020-09-23 13:15:00,340.9,341.93,340.9,341.27,119.627476,343.98212000000007,340.57,341.26
2020-09-23 13:20:00,341.27,341.27,341.27,341.27,0.0,343.98212000000007,340.57,341.26
2020-09-23 13:25:00,341.27,341.7,341.27,341.45,1.895297,343.98212000000007,340.57,341.26
2020-09-23 13:30:00,341.45,343.46,341.45,342.84,69.011503,343.98212000000007,340.57,341.26
2020-09-23 13:35:00,342.84,343.41,342.7,342.85,53.1313764,343.98212000000007,340.57,343.41
2020-09-23 13:40:00,342.85,343.08,342.22,342.67,223.339404,343.98212000000007,340.57,343.41
2020-09-23 13:45:00,342.67,342.86,342.47,342.47,35.27294537,343.98212000000007,340.57,343.41
2020-09-23 13:50:00,342.47,342.47,341.98,341.98,1.004739,343.98212000000007,340.57,343.41
2020-09-23 13:55:00,341.98,341.99,341.62,341.69,46.168762,343.98212000000007,340.57,343.41
2020-09-23 14:00:00,341.69,341.69,340.99,341.25,88.80664905,343.98212000000007,340.57,343.41
2020-09-23 14:05:00,341.25,341.25,340.09,340.09,101.087512,343.98212000000007,340.09,343.41
2020-09-23 14:10:00,340.09,340.3,339.77,340.3,15.294407,343.98212000000007,340.09,340.3
2020-09-23 14:15:00,340.3,340.3,339.53,340.22,71.58229054,343.98212000000007,340.09,340.3
2020-09-23 14:20:00,340.22,340.22,339.4,339.41,6.05528481,343.98212000000007,339.4,340.3
2020-09-23 14:25:00,339.41,339.88,339.25,339.75,14.29183334,343.98212000000007,339.4,340.3
2020-09-23 14:30:00,339.75,339.86,339.52,339.85,10.25574884,343.98212000000007,339.4,340.3
2020-09-23 14:35:00,339.85,339.85,339.29,339.84,24.012353,343.98212000000007,339.4,340.3
2020-09-23 14:40:00,339.84,340.4,339.84,340.4,103.554363,343.98212000000007,339.4,340.4
2020-09-23 14:45:00,340.4,340.4,340.18,340.18,17.052235,343.98212000000007,339.4,340.4
2020-09-23 14:50:00,340.18,340.18,339.77,340.01,24.03866378,343.98212000000007,339.4,340.4
2020-09-23 14:55:00,340.01,340.01,340.01,340.01,0.0,343.98212000000007,339.4,340.4
2020-09-23 15:00:00,340.01,340.01,339.36,339.36,13.137442,343.98212000000007,339.36,340.4
2020-09-23 15:05:00,339.36,339.79,339.36,339.79,14.716523,343.98212000000007,339.36,340.4
2020-09-23 15:10:00,339.79,340.0,339.79,339.99,18.696891,343.98212000000007,339.36,340.0
2020-09-23 15:15:00,339.99,339.99,339.73,339.73,0.031497,343.98212000000007,339.36,340.0
2020-09-23 15:20:00,339.73,340.17,339.7,339.7,74.90166401,343.98212000000007,339.36,340.0
2020-09-23 15:25:00,339.7,339.7,339.3,339.33,1.612677,343.98212000000007,339.36,340.0
2020-09-23 15:30:00,339.33,339.33,338.67,338.67,6.63497,343.98212000000007,338.67,340.0
2020-09-23 15:35:00,338.67,340.21,338.67,340.14,166.34843139,343.98212000000007,338.67,340.21
2020-09-23 15:40:00,340.14,340.14,339.39,339.84,5.48658,343.98212000000007,338.67,340.21
2020-09-23 15:45:00,339.84,339.84,338.71,338.83,74.767082,343.98212000000007,338.67,340.21
2020-09-23 15:50:00,338.83,339.04,338.83,339.04,2.890806,343.98212000000007,338.67,340.21
2020-09-23 15:55:00,339.04,339.04,338.52,338.52,18.011781,343.98212000000007,338.52,340.21
2020-09-23 16:00:00,338.52,338.67,338.29,338.67,0.638776,343.98212000000007,338.52,340.21
2020-09-23 16:05:00,338.67,339.35,338.43,339.35,9.668107,343.98212000000007,338.52,339.35
2020-09-23 16:10:00,339.35,339.35,338.92,338.92,7.913949,343.98212000000007,338.52,339.35
2020-09-23 16:15:00,338.92,339.22,338.78,338.96,3.611731,343.98212000000007,338.52,339.35
2020-09-23 16:20:00,338.96,338.97,338.74,338.74,2.959117,343.98212000000007,338.74,339.35
2020-09-23 16:25:00,338.74,339.33,338.74,339.27,3.514442,343.98212000000007,338.74,339.35
2020-09-23 16:30:00,339.27,339.3,339.15,339.29,152.234527,343.98212000000007,338.74,339.35
2020-09-23 16:35:00,339.29,339.84,339.05,339.82,28.52016347,343.98212000000007,338.74,339.35
2020-09-23 16:40:00,339.82,340.48,339.82,339.9,6.6650728,343.98212000000007,338.74,340.48
