date,open,high,low,close,volume,s2,lowest,MinPoint,MaxPoint,buy_signal,sell_signal
2020-10-07 18:35:00,340.17,340.19,339.72,339.72,4.120016,,,339.7,340.17,0,0
2020-10-07 18:40:00,339.72,339.75,339.3,339.34,0.89815,,,339.3,340.17,0,0
2020-10-07 18:45:00,339.34,339.65,339.34,339.43,121.769981,,,339.3,340.17,0,0
2020-10-07 18:50:00,339.43,339.73,339.43,339.73,4.388218,,,339.3,340.17,0,0
2020-10-07 18:55:00,339.73,340.0,339.73,340.0,18.96,,,339.3,340.17,0,0
2020-10-07 19:00:00,340.0,340.26,340.0,340.11,10.93811,,,339.3,340.17,0,0
2020-10-07 19:05:00,340.11,340.11,340.06,340.11,36.34271,,,339.3,340.17,0,0
2020-10-07 19:10:00,340.11,340.26,340.11,340.26,6.01444,,,339.3,340.17,0,0
2020-10-07 19:15:00,340.26,340.32,340.26,340.28,13.0,,,339.3,340.32,0,0
2020-10-07 19:20:00,340.28,340.28,340.28,340.28,0.0,,,340.28,340.32,0,0
2020-10-07 19:25:00,340.28,340.28,340.28,340.28,0.0,,,340.28,340.28,0,0
2020-10-07 19:30:00,340.28,340.28,340.28,340.28,0.0,,,340.28,340.28,0,0
2020-10-07 19:35:00,340.28,340.74,340.28,340.74,1.834328,,,340.28,340.28,0,0
2020-10-07 19:40:00,340.74,341.58,340.74,341.58,6.34988533,,,340.28,340.28,0,0
2020-10-07 19:45:00,341.58,341.77,341.58,341.77,0.13120826,,,340.28,341.77,0,0
2020-10-07 19:50:00,341.77,341.77,341.44,341.44,0.13085,,,341.44,341.77,0,0
2020-10-07 19:55:00,341.44,342.0,341.44,342.0,0.196127,,,341.44,342.0,1,0
2020-10-07 20:00:00,342.0,342.45,340.87,340.87,18.127713,,,341.44,342.0,0,0
2020-10-07 20:05:00,340.87,341.02,340.79,340.79,0.173864,,,341.44,341.02,0,0
2020-10-07 20:10:00,340.79,340.79,340.56,340.74,1.167665,,,341.44,341.02,0,0
2020-10-07 20:15:00,340.74,340.74,340.48,340.72,56.72819,,,340.48,341.02,0,0
2020-10-07 20:20:00,340.72,340.72,340.72,340.72,0.0,,,340.48,341.02,0,0
2020-10-07 20:25:00,340.72,340.72,340.72,340.72,0.0,,,340.48,340.72,0,0
2020-10-07 20:30:00,340.72,340.72,340.68,340.68,0.73374,,,340.48,340.72,0,0
2020-10-07 20:35:00,340.68,340.68,340.3,340.31,1.44012,,,340.48,340.72,0,0
2020-10-07 20:40:00,340.31,340.31,340.01,340.01,0.794293,,,340.01,340.72,0,0
2020-10-07 20:45:00,340.01,340.08,339.96,340.02,3.242111,,,340.01,340.72,0,0
2020-10-07 20:50:00,340.02,340.06,340.02,340.02,8.64719335,,,340.01,340.06,0,0
2020-10-07 20:55:00,340.02,340.02,339.98,339.98,82.491299,,,340.01,340.06,0,0
2020-10-07 21:00:00,339.98,339.98,339.59,339.65,28.941222,,,339.59,340.06,0,0
2020-10-07 21:05:00,339.65,339.81,339.58,339.81,19.87507031,,,339.59,340.06,0,0
2020-10-07 21:10:00,339.81,340.25,339.81,340.25,282.87286621,,,339.59,340.25,0,0
2020-10-07 21:15:00,340.25,340.25,340.19,340.21,6.199057,,,339.59,340.25,0,0
2020-10-07 21:20:00,340.21,340.21,339.34,339.34,0.955234,,,339.59,340.25,0,0
2020-10-07 21:25:00,339.34,339.34,339.0,339.0,3.453903,,,339.59,340.25,0,1
2020-10-07 21:30:00,339.0,339.0,338.56,338.84,15.741985,,,338.56,340.25,0,0
2020-10-07 21:35:00,338.84,338.94,338.75,338.93,264.96943,,,338.56,338.94,0,0
2020-10-07 21:40:00,338.93,338.93,338.26,338.82,195.900007,,,338.26,338.94,0,0
2020-10-07 21:45:00,338.82,339.19,338.82,339.19,0.554,,,338.26,338.94,0,0
2020-10-07 21:50:00,339.19,339.41,339.19,339.41,0.691899,,,338.26,338.94,0,0
2020-10-07 21:55:00,339.41,340.02,339.41,340.02,1.502987,,,338.26,340.02,0,0
2020-10-07 22:00:00,340.02,340.1,339.69,339.69,1.992873,,,338.26,340.02,0,0
2020-10-07 22:05:00,339.69,339.69,339.6,339.65,19.31740819,,,338.26,340.02,0,0
2020-10-07 22:10:00,339.65,339.65,339.14,339.31,101.813594,,,338.26,340.02,0,0
2020-10-07 22:15:00,339.31,339.31,338.94,338.95,7.257703,,,338.26,340.02,0,0
2020-10-07 22:20:00,338.95,338.95,338.7,338.86,11.514252,,,338.7,340.02,0,0
2020-10-07 22:25:00,338.86,338.86,338.86,338.86,0.0,,,338.7,340.02,0,0
2020-10-07 22:30:00,338.86,339.08,338.86,339.08,0.858201,,,338.7,340.02,0,0
2020-10-07 22:35:00,339.08,339.21,339.08,339.12,5.017628,,,338.7,339.21,0,0
2020-10-07 22:40:00,339.12,339.16,339.12,339.16,0.330143,,,338.7,339.21,0,0
2020-10-07 22:45:00,339.16,339.6,339.16,339.6,1.067322,,,338.7,339.6,0,0
2020-10-07 22:50:00,339.6,339.6,339.6,339.6,0.0,,,338.7,339.6,0,0
2020-10-07 22:55:00,339.6,339.6,339.22,339.22,0.011632,,,338.7,339.6,0,0
2020-10-07 23:00:00,339.22,339.28,339.07,339.07,30.58571,,,339.07,339.6,0,0
2020-10-07 23:05:00,339.07,339.42,339.07,339.42,0.20025,,,339.07,339.6,0,0
2020-10-07 23:10:00,339.42,340.15,339.42,340.15,1.53807342,,,339.07,339.6,0,0
2020-10-07 23:15:00,340.15,340.42,340.15,340.42,3.21250922,,,339.07,340.42,0,0
2020-10-07 23:20:00,340.42,340.67,340.42,340.42,0.411276,,,339.07,340.42,0,0
2020-10-07 23:25:00,340.42,340.42,339.68,339.68,120.272107,,,339.07,340.42,0,0
2020-10-07 23:30:00,339.68,339.8,339.45,339.45,1.072702,,,339.07,340.42,0,0
2020-10-07 23:35:00,339.45,339.46,339.11,339.3,0.732382,,,339.11,340.42,0,0
2020-10-07 23:40:00,339.3,339.51,339.3,339.51,0.16812262,,,339.11,339.51,0,0
2020-10-07 23:45:00,339.51,339.51,339.51,339.51,0.0,,,339.11,339.51,0,0
2020-10-07 23:50:00,339.51,339.68,339.44,339.44,1.965359,,,339.44,339.51,0,0
2020-10-07 23:55:00,339.44,339.51,339.2,339.51,1.255571,,,339.44,339.51,0,0
2020-10-08 00:00:00,339.51,339.51,339.13,339.14,10.3931897,339.02515999999997,,339.44,339.51,0,0
2020-10-08 00:05:00,339.14,339.14,338.83,339.07,1.82181799,339.02515999999997,,338.83,339.51,0,0
2020-10-08 00:10:00,339.07,339.42,339.07,339.38,31.89071632,339.02515999999997,,338.83,339.51,0,0
2020-10-08 00:15:00,339.38,339.47,339.19,339.19,0.15258182,339.02515999999997,,338.83,339.51,0,0
2020-10-08 00:20:00,339.19,339.71,339.12,339.71,32.950144,339.02515999999997,,338.83,339.51,0,0
2020-10-08 00:25:00,339.71,339.82,339.08,339.82,223.180186,339.02515999999997,,338.83,339.51,0,0
2020-10-08 00:30:00,339.82,340.06,339.82,339.96,3.228967,339.02515999999997,,338.83,339.51,0,0
2020-10-08 00:35:00,339.96,340.33,339.96,340.33,0.140363,339.02515999999997,,338.83,339.51,0,0
2020-10-08 00:40:00,340.33,340.51,340.15,340.51,27.06511105,339.02515999999997,,338.83,340.51,0,0
2020-10-08 00:45:00,340.51,340.51,339.93,339.93,9.34075785,339.02515999999997,,339.93,340.51,0,0
2020-10-08 00:50:00,339.93,340.26,339.93,340.26,0.001006,339.02515999999997,,339.93,340.26,0,0
2020-10-08 00:55:00,340.26,340.26,340.13,340.13,0.001634,339.02515999999997,,339.93,340.26,0,0
2020-10-08 01:00:00,340.13,340.13,339.07,339.07,7.929143,339.02515999999997,,339.93,340.26,0,0
2020-10-08 01:05:00,339.07,339.07,338.52,338.74,0.06334382,339.02515999999997,,338.52,340.26,0,0
2020-10-08 01:10:00,338.74,338.74,338.74,338.74,0.0,339.02515999999997,,338.52,340.26,0,0
2020-10-08 01:15:00,338.74,339.07,338.74,339.07,0.00746,339.02515999999997,,338.52,339.07,0,0
2020-10-08 01:20:00,339.07,339.2,338.73,338.73,7.453721,339.02515999999997,,338.73,339.07,0,0
2020-10-08 01:25:00,338.73,338.88,338.73,338.88,0.333431,339.02515999999997,,338.73,339.07,0,0
2020-10-08 01:30:00,338.88,339.37,338.82,339.0,156.149742,339.02515999999997,,338.73,339.37,0,0
2020-10-08 01:35:00,339.0,339.0,338.88,338.88,0.73,339.02515999999997,,338.73,339.37,0,0
2020-10-08 01:40:00,338.88,338.88,338.79,338.79,0.00511,339.02515999999997,,338.79,339.37,0,0
2020-10-08 01:45:00,338.79,339.12,338.79,339.12,0.578047,339.02515999999997,,338.79,339.12,0,0
2020-10-08 01:50:00,339.12,339.12,339.12,339.12,0.0,339.02515999999997,,338.79,339.12,0,0
2020-10-08 01:55:00,339.12,339.12,338.58,338.58,52.65708,339.02515999999997,,338.79,339.12,0,0
2020-10-08 02:00:00,338.58,339.19,338.58,338.63,38.630697,339.02515999999997,,338.79,339.19,0,0
2020-10-08 02:05:00,338.63,338.63,338.63,338.63,0.0,339.02515999999997,,338.79,339.19,0,0
2020-10-08 02:10:00,338.63,339.76,338.63,339.76,0.09292,339.02515999999997,,338.79,339.76,0,0
2020-10-08 02:15:00,339.76,339.76,339.76,339.76,0.0,339.02515999999997,,338.79,339.76,0,0
2020-10-08 02:20:00,339.76,339.76,339.74,339.74,0.43,339.02515999999997,,338.79,339.76,0,0
2020-10-08 02:25:00,339.74,339.74,339.49,339.51,0.004621,339.02515999999997,,339.49,339.76,0,0
2020-10-08 02:30:00,339.51,340.2,339.51,339.83,1.403387,339.02515999999997,,339.49,340.2,0,0
2020-10-08 02:35:00,339.83,339.88,339.56,339.56,64.881177,339.02515999999997,,339.49,340.2,0,0
2020-10-08 02:40:00,339.56,339.56,339.03,339.03,2.504758,339.02515999999997,,339.49,340.2,0,0
2020-10-08 02:45:00,339.03,339.03,338.84,338.89,7.298802,339.02515999999997,,338.84,340.2,0,0
2020-10-08 02:50:00,338.89,339.03,338.89,339.02,5.0,339.02515999999997,,338.84,340.2,0,0
2020-10-08 02:55:00,339.02,339.05,338.85,339.05,2.978505,339.02515999999997,,338.84,339.05,0,0
2020-10-08 03:00:00,339.05,339.05,338.28,338.28,45.69247,339.02515999999997,,338.84,339.05,0,0
2020-10-08 03:05:00,338.28,338.52,338.28,338.52,0.314531,339.02515999999997,,338.84,339.05,0,0
2020-10-08 03:10:00,338.52,338.52,334.92,336.55,148.174623,339.02515999999997,,338.84,339.05,0,0
2020-10-08 03:15:00,336.55,337.45,336.55,337.06,4.313711,339.02515999999997,,338.84,339.05,0,0
2020-10-08 03:20:00,337.06,337.06,335.77,335.77,2.030034,339.02515999999997,,338.84,339.05,0,0
2020-10-08 03:25:00,335.77,336.02,335.77,336.02,0.014478,339.02515999999997,,338.84,339.05,0,0
2020-10-08 03:30:00,336.02,336.02,335.48,335.48,174.121374,339.02515999999997,,335.48,339.05,0,0
2020-10-08 03:35:00,335.48,337.04,335.48,336.82,1.179837,339.02515999999997,,335.48,337.04,0,0
2020-10-08 03:40:00,336.82,336.82,335.94,336.0,0.670806,339.02515999999997,,335.94,337.04,0,0
2020-10-08 03:45:00,336.0,336.49,336.0,336.25,0.919838,339.02515999999997,,335.94,337.04,0,0
2020-10-08 03:50:00,336.25,336.63,336.25,336.63,0.134414,339.02515999999997,,335.94,336.63,0,0
2020-10-08 03:55:00,336.63,336.68,335.98,336.16,9.784393,339.02515999999997,,335.98,336.63,0,0
2020-10-08 04:00:00,336.16,336.39,335.92,336.39,3.849454,339.02515999999997,,335.98,336.63,0,0
2020-10-08 04:05:00,336.39,336.75,336.17,336.74,5.198538,339.02515999999997,,335.98,336.75,0,0
2020-10-08 04:10:00,336.74,336.77,336.38,336.43,3.135109,339.02515999999997,,336.38,336.75,0,0
2020-10-08 04:15:00,336.43,336.46,336.4,336.46,3.504219,339.02515999999997,,336.38,336.75,0,0
2020-10-08 04:20:00,336.46,336.78,336.32,336.78,0.197195,339.02515999999997,,336.38,336.78,0,0
2020-10-08 04:25:00,336.78,336.78,336.0,336.0,11.014162,339.02515999999997,,336.0,336.78,0,0
2020-10-08 04:30:00,336.0,336.63,336.0,336.63,0.487569,339.02515999999997,,336.0,336.63,0,0
2020-10-08 04:35:00,336.63,336.63,336.32,336.32,0.001036,339.02515999999997,,336.0,336.63,0,0
2020-10-08 04:40:00,336.32,336.32,335.54,335.6,64.945494,339.02515999999997,,335.54,336.63,0,0
2020-10-08 04:45:00,335.6,336.54,335.6,336.54,1.595923,339.02515999999997,,335.54,336.54,0,0
2020-10-08 04:50:00,336.54,336.54,336.54,336.54,0.0,339.02515999999997,,335.54,336.54,0,0
2020-10-08 04:55:00,336.54,336.54,335.48,335.48,318.3603,339.02515999999997,,335.54,336.54,0,0
2020-10-08 05:00:00,335.48,335.48,334.87,335.27,2.281475,339.02515999999997,,334.87,336.54,0,0
2020-10-08 05:05:00,335.27,336.77,335.27,336.77,4.76267,339.02515999999997,,334.87,336.54,0,0
2020-10-08 05:10:00,336.77,336.77,336.23,336.3,7.571322,339.02515999999997,,334.87,336.54,0,0
2020-10-08 05:15:00,336.3,337.32,336.3,337.32,0.09865,339.02515999999997,,334.87,337.32,0,0
2020-10-08 05:20:00,337.32,337.32,336.54,336.63,4.701895,339.02515999999997,,336.54,337.32,0,0
2020-10-08 05:25:00,336.63,336.75,336.63,336.75,0.102134,339.02515999999997,,336.54,337.32,0,0
2020-10-08 05:30:00,336.75,336.8,336.52,336.8,0.249776,339.02515999999997,,336.54,336.8,0,0
2020-10-08 05:35:00,336.8,336.8,336.35,336.39,1.755985,339.02515999999997,,336.54,336.8,0,0
2020-10-08 05:40:00,336.39,336.39,336.29,336.29,2.144701,339.02515999999997,,336.54,336.8,0,0
2020-10-08 05:45:00,336.29,336.29,336.19,336.19,0.911557,339.02515999999997,,336.54,336.8,0,0
2020-10-08 05:50:00,336.19,336.19,336.14,336.17,0.17388,339.02515999999997,,336.54,336.19,0,0
2020-10-08 05:55:00,336.17,336.17,336.17,336.17,0.0,339.02515999999997,,336.54,336.19,0,0
2020-10-08 06:00:00,336.17,336.41,336.16,336.41,0.74029,339.02515999999997,,336.54,336.19,0,0
2020-10-08 06:05:00,336.41,336.81,336.41,336.81,0.00105,339.02515999999997,,336.54,336.19,0,0
2020-10-08 06:10:00,336.81,337.35,336.81,337.35,2.11224,339.02515999999997,,336.54,336.19,0,0
2020-10-08 06:15:00,337.35,337.96,337.35,337.88,0.090236,339.02515999999997,,336.54,336.19,0,0
2020-10-08 06:20:00,337.88,338.48,337.75,338.48,2.44371,339.02515999999997,,336.54,338.48,0,0
2020-10-08 06:25:00,338.48,339.19,338.18,338.45,232.044573,339.02515999999997,,336.54,338.48,1,0
2020-10-08 06:30:00,338.45,338.51,338.26,338.51,40.581018,339.02515999999997,,336.54,338.51,0,0
2020-10-08 06:35:00,338.51,338.51,338.51,338.51,0.0,339.02515999999997,,336.54,338.51,0,0
2020-10-08 06:40:00,338.51,338.95,338.43,338.95,3.374373,339.02515999999997,,336.54,338.95,0,0
2020-10-08 06:45:00,338.95,338.95,338.51,338.51,15.348536,339.02515999999997,,336.54,338.95,0,0
2020-10-08 06:50:00,338.51,338.51,338.15,338.16,0.294731,339.02515999999997,,338.15,338.95,0,0
2020-10-08 06:55:00,338.16,338.16,338.16,338.16,0.0,339.02515999999997,,338.15,338.16,0,0
2020-10-08 07:00:00,338.16,338.24,338.06,338.06,0.89849,339.02515999999997,,338.15,338.16,0,0
2020-10-08 07:05:00,338.06,338.07,337.69,337.7,1.181938,339.02515999999997,,338.15,338.16,0,0
2020-10-08 07:10:00,337.7,337.7,337.6,337.6,15.0,339.02515999999997,,338.15,338.16,0,0
2020-10-08 07:15:00,337.6,337.85,337.58,337.58,3.151379,339.02515999999997,,338.15,338.16,0,0
2020-10-08 07:20:00,337.58,337.58,337.41,337.41,4.109332,339.02515999999997,,337.41,338.16,0,0
2020-10-08 07:25:00,337.41,337.57,337.41,337.57,0.418374,339.02515999999997,,337.41,337.57,0,0
2020-10-08 07:30:00,337.57,337.62,337.52,337.55,1.313933,339.02515999999997,,337.52,337.57,0,0
2020-10-08 07:35:00,337.55,337.55,337.25,337.55,2.382566,339.02515999999997,,337.52,337.57,0,0
2020-10-08 07:40:00,337.55,337.84,337.5,337.84,5.946448,339.02515999999997,,337.52,337.84,0,0
2020-10-08 07:45:00,337.84,337.84,337.44,337.44,0.426727,339.02515999999997,,337.52,337.84,0,0
2020-10-08 07:50:00,337.44,337.44,337.38,337.38,0.788261,339.02515999999997,,337.38,337.84,0,0
2020-10-08 07:55:00,337.38,337.6,337.38,337.6,1.317427,339.02515999999997,,337.38,337.6,0,0
2020-10-08 08:00:00,337.6,337.91,337.34,337.34,6.63838,339.02515999999997,,337.34,337.6,0,0
2020-10-08 08:05:00,337.34,338.09,337.25,338.09,0.667613,339.02515999999997,,337.34,337.6,0,0
2020-10-08 08:10:00,338.09,338.2,338.09,338.2,0.591622,339.02515999999997,,337.34,337.6,0,0
2020-10-08 08:15:00,338.2,338.91,338.2,338.91,3.324489,339.02515999999997,,337.34,337.6,0,0
2020-10-08 08:20:00,338.91,339.43,338.91,339.33,1.40363,339.02515999999997,,337.34,337.6,0,0
2020-10-08 08:25:00,339.33,340.0,339.33,340.0,14.43069,339.02515999999997,,337.34,337.6,0,0
2020-10-08 08:30:00,340.0,340.85,339.97,340.35,10.715323,339.02515999999997,,337.34,340.85,0,0
2020-10-08 08:35:00,340.35,340.43,339.99,339.99,34.538131,339.02515999999997,,339.99,340.85,0,0
2020-10-08 08:40:00,339.99,340.54,339.99,340.24,8.822105,339.02515999999997,,339.99,340.54,0,0
2020-10-08 08:45:00,340.24,340.24,339.99,339.99,6.453508,339.02515999999997,,339.99,340.54,0,0
2020-10-08 08:50:00,339.99,339.99,339.99,339.99,0.0,339.02515999999997,,339.99,340.54,0,0
2020-10-08 08:55:00,339.99,339.99,339.99,339.99,0.0,339.02515999999997,,339.99,340.54,0,0
2020-10-08 09:00:00,339.99,341.04,339.79,340.37,67.69960218,339.02515999999997,,339.99,340.54,0,0
2020-10-08 09:05:00,340.37,342.33,340.37,341.93,169.848288,339.02515999999997,,339.99,340.54,0,0
2020-10-08 09:10:00,341.93,344.04,341.93,343.24,130.140943,339.02515999999997,,339.99,340.54,0,0
2020-10-08 09:15:00,343.24,345.3,342.85,344.03,307.50603038,339.02515999999997,,339.99,340.54,0,0
2020-10-08 09:20:00,344.03,344.53,344.03,344.03,70.40632767,339.02515999999997,,339.99,340.54,0,0
2020-10-08 09:25:00,344.03,344.06,343.94,344.06,2.442179,339.02515999999997,,339.99,344.06,0,0
2020-10-08 09:30:00,344.06,344.16,343.29,343.29,41.180262,339.02515999999997,,343.29,344.06,0,0
2020-10-08 09:35:00,343.29,343.53,343.19,343.53,0.098365,339.02515999999997,,343.29,344.06,0,0
2020-10-08 09:40:00,343.53,343.85,343.53,343.69,15.6256556,339.02515999999997,,343.29,343.85,0,0
2020-10-08 09:45:00,343.69,343.78,343.0,343.0,27.75767023,339.02515999999997,,343.0,343.85,0,0
2020-10-08 09:50:00,343.0,343.49,342.61,343.49,207.754833,339.02515999999997,,343.0,343.85,0,0
2020-10-08 09:55:00,343.49,344.77,343.49,343.9,252.02357943,339.02515999999997,,343.0,344.77,0,0
2020-10-08 10:00:00,343.9,344.4,343.65,343.65,13.480192,339.02515999999997,,343.0,344.77,0,0
2020-10-08 10:05:00,343.65,343.65,343.09,343.22,2.831153,339.02515999999997,,343.09,344.77,0,0
2020-10-08 10:10:00,343.22,343.53,343.19,343.47,9.563589,339.02515999999997,,343.09,344.77,0,0
2020-10-08 10:15:00,343.47,344.01,343.43,344.0,39.494031,339.02515999999997,,343.09,344.01,0,0
2020-10-08 10:20:00,344.0,344.13,343.62,343.69,20.12181861,339.02515999999997,,343.62,344.01,0,0
2020-10-08 10:25:00,343.69,343.78,343.48,343.75,11.409018,339.02515999999997,,343.62,344.01,0,0
2020-10-08 10:30:00,343.75,345.95,343.74,345.95,42.922817,339.02515999999997,,343.62,344.01,0,0
2020-10-08 10:35:00,345.95,349.06,345.48,347.99,142.296249,339.02515999999997,,343.62,344.01,0,0
2020-10-08 10:40:00,347.99,348.43,347.99,348.4,12.63758099,339.02515999999997,,343.62,344.01,0,0
2020-10-08 10:45:00,348.4,349.59,348.4,349.15,72.073716,339.02515999999997,,343.62,344.01,0,0
2020-10-08 10:50:00,349.15,350.66,348.95,349.88,171.34839136,339.02515999999997,,343.62,350.66,0,0
2020-10-08 10:55:00,349.88,349.99,349.48,349.7,18.01027641,339.02515999999997,,343.62,350.66,0,0
2020-10-08 11:00:00,349.7,351.08,349.08,349.08,40.430407,339.02515999999997,,349.08,350.66,0,0
2020-10-08 11:05:00,349.08,349.91,349.08,349.7,80.36795836,339.02515999999997,,349.08,349.91,0,0
