date,text,followers
2021-04-08 21:34:09,"b'RT @CTPEJIOK22: working at small drift game for #kyuHEN . added car selection, gamepad support, drift physics and realtime tweaks for car s\xe2\x80\xa6'",57
2021-04-08 21:34:09,b'@JoshMorrisBlake @wilsonblades70 @Vardesque @PoliticsForAlI Yeah because barely anyone in China can afford a car \xf0\x9f\x98\x82 like 90%',389
2021-04-08 21:34:09,b'RT @DaveCoIon: Also I am sitting in the grass by an SUV with a \xe2\x80\x9c7 LINE\xe2\x80\x9d license plate. Seems weird to get a custom license plate naming you\xe2\x80\xa6',53
2021-04-08 21:34:08,"b'RT @TheKyndalFire: i put int\xe2\x80\x99l published in my bio on IG and i am so proud of myself, as a female car photographer \xf0\x9f\x98\xa4 not trying to flex but\xe2\x80\xa6'",6636
2021-04-08 21:34:08,b'RT @therealdaddymo1: Buying a car is one thing. \nMaintaining its running and breakdown costs are a different ball game entirely.',11048
2021-04-08 21:34:08,b'@highwaylass @MattBofStoke Yes it will. Easy start or car cleaner in intake will cause combustion of ignition system good.',1262
2021-04-08 21:34:08,b'RT @_MunecaMorenita: And she\xe2\x80\x99s still getting in the car after this??\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/HRL0MJMC8m',1156
2021-04-08 21:34:08,b'RT @QuavoSenpai: When I\xe2\x80\x99m crossing the street and a car act like they don\xe2\x80\x99t want to stop https://t.co/kDYXBY4xVt',336
2021-04-08 21:34:08,b'@JustinR42245938 Fuck that\xe2\x80\x99s hot! Love car sex!',222
date,text,followers
2021-04-08 21:44:16,b'RT @plainzanee: Electricity  bill $120\nWater bill $100\nInternet/cell phone $180\nLife insurance policy$ 150\nCar payment $700\nGas $600\nSaving\xe2\x80\xa6',629
2021-04-08 21:44:15,b'Anyone else close their left ring finger in the car door on the day of 5th grade registration and then brought the\xe2\x80\xa6 https://t.co/H6KeOrVnHg',652
2021-04-08 21:44:14,b'RT @_MunecaMorenita: And she\xe2\x80\x99s still getting in the car after this??\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/HRL0MJMC8m',904
2021-04-08 21:44:14,b'RT @AdoptMeNews_: NEWS: The DINO car is now the newest legendary vehicle from the gift rotation! Go collect yours now!',159
2021-04-08 21:44:14,"b'RT @cantguardChuck: that new job , new car , new apartment, is otw \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe .'",1853
2021-04-08 21:44:14,b'@oluwatosintwit @caldmedfresh01 @Dera9q @MrOdanz Yes there are verifiable facts and I can prove them to you!\n\nThe f\xe2\x80\xa6 https://t.co/qpWxRwCa1u',25
2021-04-08 21:44:14,b'RT @louiecasttro: Someone really said \xe2\x80\x9cOmG hE cHaNGed. hE LeT mOnEy GEt tO HiS hEaD. hE bOuGHt a cAr anD a HoMe!\xe2\x80\x9d okay? I\xe2\x80\x99m not allowed to\xe2\x80\xa6',55
2021-04-08 21:44:14,b'\xf0\x9f\x9a\xa8WE NEED YOUR HELP\xf0\x9f\x9a\xa8 Today marks two months since four lives were tragically taken in an early morning hit &amp; run acc\xe2\x80\xa6 https://t.co/aFJ0gHrR5i',14792
2021-04-08 21:44:14,"b'RT @DiabloBeige: Tiger woods was going over 80 mph in a 40, rolled his car .\n\nYet no tickets, no charges \n\nGuess he is completely white now'",124
2021-04-08 21:44:13,b'RT @TraderGoys: starting a completely unfounded rumor that LVP had one of her gay henchmen \xe2\x80\x9caccidentally\xe2\x80\x9d crash that car into her own resta\xe2\x80\xa6',352
2021-04-08 21:44:13,"b""@KamStardust I also can't forget Mario Party 2, that shit gave us Yoshi Costumes and Slot Car Derby https://t.co/tTcaNFbyB0""",137
2021-04-08 21:44:13,b'RT @DillanxGrey: HE HIT MY CAR ON THE HIGHWAY AND HES TRYING TO LEAVE https://t.co/3fJFSNYSZo',994
2021-04-08 21:44:13,b'RT @QuavoSenpai: When I\xe2\x80\x99m crossing the street and a car act like they don\xe2\x80\x99t want to stop https://t.co/kDYXBY4xVt',681
2021-04-08 21:44:13,b'RT @mitsamemario: the koopalings should all be in 1 car in mario kart and it should be like this https://t.co/NGAx0Gr35L',20
2021-04-08 21:44:13,b'DONT LET NIGGAS IN YO CAR NOT EVEN YA DADDY FUCKKKKKK',4746
2021-04-08 21:44:13,b'@6skcusgnivil @superbinx she is a car',11
2021-04-08 21:44:12,b'@quackitythaduck why do i have dreams exactly like this and i dont even have a car',188
2021-04-08 21:44:12,"b'RT @DudespostingWs: Same men, same car, 50 years apart https://t.co/nOtyU4Plfv'",33
2021-04-08 21:44:12,"b'RT @saylajuvie: \xf0\x9f\x9a\xa8 MISSING LSU STUDENT , POSSIBLY INJURED. PLEASE RETWEET \xf0\x9f\x9a\xa8  Kori Gauthier has been missing for nearly three days. Her car w\xe2\x80\xa6'",412
