date,text,followers
2021-04-08 21:45:22,b'@AFTVMedia Benfica had to score and Slavia can park the buss theres the difference. No way this team is scoring if\xe2\x80\xa6 https://t.co/9oND7lyLR4',20
2021-04-08 21:45:20,"b'RT @TimHortons: Ready for Tims #NHLHockeyChallenge? Pick the 3 NHL\xc2\xae Players you think will score. If any of your players deliver, you\xe2\x80\x99ll wi\xe2\x80\xa6'",1014
2021-04-08 21:45:19,"b""RT @officialkorede2: 100level students will be like 70 is A. I will score 30 C.A and you can't tell me I won't score 40 in exam LMAO\n\nIF th\xe2\x80\xa6""",182
2021-04-08 21:45:19,"b'@ABC7 Masks are convenient, if the already have a mask on, there\xe2\x80\x99s no need for the bag anymore. Good for the environment too, double score'",70
2021-04-08 21:45:17,b'RT @officialcharts: Official Trending Chart: @BTS_twt (@bts_bighit) score huge new entry with Film out \xf0\x9f\x91\x8f https://t.co/LsqcDbkmpu https://t.\xe2\x80\xa6',61
2021-04-08 21:45:17,b'Arsenal\xe2\x80\x99s defense in stoppage time after we score a pivotal goal for our season https://t.co/orXp89VDWL',360
2021-04-08 21:45:15,b'RT @Verizon: \xf0\x9f\x8e\xae \xf0\x9f\x9a\xa8 LAST CHANCE TO WIN \xf0\x9f\x8e\xae\xf0\x9f\x9a\xa8\n\nRT this tweet to show thanks for first responders \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x91\x8f\nand you could score big! \xf0\x9f\x8e\xae\xf0\x9f\x8f\x80\n\nDon\xe2\x80\x99t forget to\xe2\x80\xa6',270
2021-04-08 21:45:14,b'RT @sampilger: Marcus Rashford has become the first #MUFC player to score 20 goals in consecutive seasons since Wayne Rooney.',4096
2021-04-08 21:45:13,b'RT @DazzlingDonny: VDB comes on against Brighton: We score teo minutes later\n\nVDB comes on against Granada: We score 4 minutes later\n\nThis\xe2\x80\xa6',461
2021-04-08 21:45:12,b'RT @SkySportsStatto: \xf0\x9f\x8e\xaf Marcus Rashford is the first player to score 20+ goals (all comps) in consecutive seasons for Man Utd since Wayne Ro\xe2\x80\xa6',659
2021-04-08 21:45:12,b'RT @MasonSoftball: Today is Giving Day! Help Mason Softball score during our annual Giving Day: https://t.co/FmOex65cxO\n\n#Give2Mason | #Giv\xe2\x80\xa6',768
2021-04-08 21:45:10,"b'@TexasTribune Because they know it will be shot down in court, so why not try to score some cheap political points\xe2\x80\xa6 https://t.co/BA4xaFT0Go'",48
2021-04-08 21:45:10,"b""RT @KayJulers: I can't believe they actually referenced the Metacritic score in the new No More Heroes 3 trailer LOL https://t.co/ApAX3maeKG""",53
2021-04-08 21:45:09,"b'RT @hector_drummond: Another terrifying vision of our 1984 future. WEF now promoting a ""smart mask"" with sensors that is hooked up to the i\xe2\x80\xa6'",1631
2021-04-08 21:45:09,b'RT @Squawka: Marcus Rashford is the first Manchester United player to score 20+ goals across all competitions in back-to-back seasons since\xe2\x80\xa6',566
2021-04-08 21:45:09,"b'RT @TheUnagi_: The idiots go score sweet goal for training, miss sitters in live games. Fuckers.'",722
2021-04-08 21:45:08,b'RT @utdzky: Bruno Fernandes always score with no stress for Man United. Wizkid sang that song for him!',2242
2021-04-08 21:45:07,b'Do you want to learn how to build an eCommerce platform? Check out Spotify; SCORE Princeton presents expert AJ Mart\xe2\x80\xa6 https://t.co/DhKYm2Elkd',1919
2021-04-08 21:45:07,b'With a VADER score of -0.9319 this is the least positive sentiment tweeted recently within the greater Belfast area. https://t.co/ELLqwTRFOL',310
2021-04-08 21:45:03,b'Slavia Prague Score Late To Peg Wasteful Arsenal In Europa League https://t.co/WWg9I3m8Qa https://t.co/lDMZgO1ltc',91570
2021-04-08 21:45:03,b'@DutchessWoodall My score is 9',1557
2021-04-08 21:45:02,b'RT @OptaJoe: 8 - Marcus Rashford is the first English player to score eight goals for @ManUtd in European competition in a single season (e\xe2\x80\xa6',91
2021-04-08 21:45:02,"b'Through 81 holes at Augusta since saying it\xe2\x80\x99s Par 67 to him, Bryson DeChambeau is +22 by that score.'",793
2021-04-08 21:45:01,b'Vote in the replies. Score: 1 https://t.co/pvNHWxYySi',15
2021-04-08 21:44:58,b'[CDL SCORE UPDATE]\n\n@TorontoUltra clutch up and win against @OpTicCHI 3-1 and take the series to face Atlanta Faze\xe2\x80\xa6 https://t.co/3PcUbfs885',34
2021-04-08 21:44:55,b'RT @SkySportsStatto: \xf0\x9f\x8e\xaf Marcus Rashford is the first player to score 20+ goals (all comps) in consecutive seasons for Man Utd since Wayne Ro\xe2\x80\xa6',722
2021-04-08 21:44:55,b'RT @_gyesi: Arsenal dominated the first half just failed to score. Slavia Prague are dead in the second half.',12930
2021-04-08 21:44:55,b'RT @IyobhebheFavour: One on one with the goal keeper and Lacazette couldn\xe2\x80\x99t score?\xf0\x9f\x98\xad. Arsenal is cursed. How do their fans survive?\n#ARSSLA\xe2\x80\xa6',981
2021-04-08 21:44:54,b'@SchwartzSaxon @LeGrove Everything is coach fault.\nWill he teach them how to score? How many of them missed a sitte\xe2\x80\xa6 https://t.co/riG77a12t5',427
2021-04-08 21:44:54,"b'RT @OptaJoe: 2 - For the first time since March 2012 against Napoli (John Terry &amp; Frank Lampard), Chelsea have had two different English pl\xe2\x80\xa6'",59
2021-04-08 21:44:54,"b'Yeah, they went fucking crazy. The score, opening and closing. They knew wtf they was doing ohdee. https://t.co/tYPOqqXu4g'",139
2021-04-08 21:44:53,b'RT @PassLikeThiago: Nah how did Lacazette not score \xf0\x9f\x98\xad\n\n https://t.co/lmvQcrS9g1',46960
2021-04-08 21:44:53,"b'@myidaca Idaho Freedom Foundation.  If you go to their webpage, they explain how they rank the bills and then come up with a score.'",240
2021-04-08 21:44:52,"b""@carebecc It's early enough in production that you and James could score a cameo, that'd be SO rad.""",185
2021-04-08 21:44:52,"b'RT @SabeehaMalek: Thanks to everyone for the amazing response to my new Beighton Score paper! If it meant something to you, and think its i\xe2\x80\xa6'",616
2021-04-08 21:44:52,"b'RT @BleacherReport: \xf0\x9f\x9a\xa8 The NBA @br_betting show is live \xf0\x9f\x9a\xa8\n\nWho will score more tonight on @NBAonTNT: Kawhi or D-Book?\n\n@Kellyinvegas, @Cabbi\xe2\x80\xa6'",196
2021-04-08 21:44:51,b'RT @officialcharts: Official Trending Chart: @BTS_twt (@bts_bighit) score huge new entry with Film out \xf0\x9f\x91\x8f https://t.co/LsqcDbkmpu https://t.\xe2\x80\xa6',171
2021-04-08 21:44:51,"b""@jasondavies71 I don't expect him to score a lot of goals \xf0\x9f\x98\x82yes he's been disappointing but I can only think of thre\xe2\x80\xa6 https://t.co/PnFrXGeYms""",1577
2021-04-08 21:44:51,b'RT @ChelseaFC: Mason Mount &amp; Ben Chilwell are the first two different English players score for Chelsea in the same #UCL game since March 2\xe2\x80\xa6',482
2021-04-08 21:44:50,b'RT @ChelseaFC: Mason Mount &amp; Ben Chilwell are the first two different English players score for Chelsea in the same #UCL game since March 2\xe2\x80\xa6',290
2021-04-08 21:44:48,"b""@viruta48 @LeaderTakes @CrewsMat19 who creates these goals you're waffling about mate?.. or forwards just magically\xe2\x80\xa6 https://t.co/2HpCbsqoIe""",2162
2021-04-08 21:44:48,"b'RT @SamW_AFC: When Lacazette was through on goal, did you expect him to score?'",30
2021-04-08 21:44:48,b'@crystalcryo WAIT I NEVER USE FOOD BUFFS TOO i just have them sitting there\n\nthe only time i used a food buff was f\xe2\x80\xa6 https://t.co/3OGXRo5Hn5',443
2021-04-08 21:44:47,b'RT @theMRC: .@DanCrenshawTX calls out corporations trying to score woke points! https://t.co/3b6SSCWhFd',5
2021-04-08 21:44:45,b'@TitsNattyKush Gonna be big next game too. Bayern is just so suffocating. So many chances for them to score. I was on edge lol',245
2021-04-08 21:44:44,"b'RT @musicshowpredi: [Show Champion (4/14) EARLY] \xf0\x9f\x94\xa5\n\n#ASTRO\xc2\xa0 (65%): can win with a decent broadcast score, try to stream digital\n\n#IU\xc2\xa0#Lilac\xe2\x80\xa6'",180
2021-04-08 21:44:43,b'I dont think Renny Harlin gets enough credit for his great directing in Cliffhanger. \n\nThe man made one of the best\xe2\x80\xa6 https://t.co/LuLDqAZH3t',345
2021-04-08 21:44:43,b'RT @utdreport: Marcus Rashford is the first English player to score eight goals for #mufc in European competition in a single season (exclu\xe2\x80\xa6',528
2021-04-08 21:44:43,"b""I was scrutinised for tweeting this a few years ago, I think it's grown in popularity a bit since then but still a\xe2\x80\xa6 https://t.co/cNHbTZ9JwE""",197
2021-04-08 21:44:41,b'Now that my bankruptcy is taking off some of the bad credits on my credit report my credit score just went up to 680!',160
2021-04-08 21:44:41,b'RT @ChelseaFC: Mason Mount &amp; Ben Chilwell are the first two different English players score for Chelsea in the same #UCL game since March 2\xe2\x80\xa6',10382
2021-04-08 21:44:40,b'@lalalaLeahx0 Oh I thought you meant credit karma emails saying your score changed \xf0\x9f\x98\x82 I get them sometimes',328
2021-04-08 21:44:39,b'Name: Like A Boss Brewer: @stonebarrelbrew ABV: 6% Score: 8/10 this is another great beer from the lads in bluebell\xe2\x80\xa6 https://t.co/YxnZfAn162',2284
2021-04-08 21:44:39,"b'@ATSF669 But UP 844 did kill a person, so that might bring her score down a bit.'",103
2021-04-08 21:44:39,b'RT @OptaJoe: 8 - Marcus Rashford is the first English player to score eight goals for @ManUtd in European competition in a single season (e\xe2\x80\xa6',139
2021-04-08 21:44:39,"b""RT @GreatWhiteNueve: \xf0\x9f\x8e\xa5 Watch @ferland_mendy's brillant interception when the score was 2-1 in favor of Madrid. In exactly 2 minutes after t\xe2\x80\xa6""",232
2021-04-08 21:44:38,"b'@deanobaby89 @IanWright0 Ok we started slowly but that can happen in any European tie when feeling a game out,we sc\xe2\x80\xa6 https://t.co/ShfU9wCgIw'",425
2021-04-08 21:44:38,b'@AfcKiko We blame it on him Bcos all the serious misses were done before the substitutions. Slavia was there for th\xe2\x80\xa6 https://t.co/VD0Z4QFvj5',145
2021-04-08 21:44:37,b'RT @osuala2k: See people calling arsenal small team. You score and conceded within a space of 5mins who does that. Abeg all of you should f\xe2\x80\xa6',642
2021-04-08 21:44:37,"b""RT @Opresii: Arsenal can't even score against Pragia imagine if they played against Aboboyaa.\xf0\x9f\x98\x90""",4288
2021-04-08 21:44:36,"b""RT @officialkorede2: 100level students will be like 70 is A. I will score 30 C.A and you can't tell me I won't score 40 in exam LMAO\n\nIF th\xe2\x80\xa6""",955
2021-04-08 21:44:34,"b'@NextBestPicture I\xe2\x80\x99ll see it for how stacked with talent it is, but my expectations are sadly rock bottom after all\xe2\x80\xa6 https://t.co/Oy0jL9ff0U'",183
2021-04-08 21:44:32,"b""@kama5050 Even if I didn't know anything about football, I know is the players that score goals and not the coach.""",1083
2021-04-08 21:44:32,b'@michaelschayer 1)Final Score (Incl. Winning Team)\n4-3 Oilers \n\n2) The Winning Goalie\nMike Smith \n\n3) The Player Wh\xe2\x80\xa6 https://t.co/Clv3mlHjGL',123
2021-04-08 21:44:29,b'RT @officialcharts: Official Trending Chart: @BTS_twt (@bts_bighit) score huge new entry with Film out \xf0\x9f\x91\x8f https://t.co/LsqcDbkmpu https://t.\xe2\x80\xa6',37
2021-04-08 21:44:28,b'Why can\xe2\x80\x99t I buy 0.5 a point on the White Sox vs KC Royals. Wouldn\xe2\x80\x99t be surprised if the score total is exactly 8.',22
2021-04-08 21:44:26,b'@IwanDavies08 Would still score just built different',466
2021-04-08 21:44:25,"b""RT @kentavuraa: Nah Greenwood should stop dribbling that much. I understand he want to score goals but even Messi doesn't try beating 3 pla\xe2\x80\xa6""",6057
2021-04-08 21:44:24,b'RT @kcbluecrew: Now that is a graphic! Our designer is currently sweating nervously \xf0\x9f\x98\x82\n\nBut for real-lets work together and really crush thi\xe2\x80\xa6',411
2021-04-08 21:44:23,b'@ANKAMAGYIMI__ Maybe you didn\xe2\x80\x99t watch the game all those chances missed you expect the manger to get to the field and score?',1225
2021-04-08 21:44:22,"b""RT @Sugamite2: Saka, Laca, Auba all missed open goals scoring chances but hey, they're still blaming Arteta for not scoring the goals \xf0\x9f\x98\x82. Th\xe2\x80\xa6""",1490
2021-04-08 21:44:21,b'RT @OptaJoe: 8 - Marcus Rashford is the first English player to score eight goals for @ManUtd in European competition in a single season (e\xe2\x80\xa6',1260
2021-04-08 21:44:21,"b""100level students will be like 70 is A. I will score 30 C.A and you can't tell me I won't score 40 in exam LMAO\n\nIF\xe2\x80\xa6 https://t.co/fYAXkCjySv""",190
2021-04-08 21:44:18,b'@eliavot_ You\xe2\x80\x99re backing us to score two. Nice',681
2021-04-08 21:44:17,b'@duderaids @AdrianMoores1 @b_launders @WritingDavid @NHL @kylepalmieri @NYIslanders Hahahahahaha are you actually s\xe2\x80\xa6 https://t.co/1wdtWHTLXN',151
2021-04-08 21:44:17,b'#VakeelSaab Review \n\n\xf0\x9f\x91\x8d @PawanKalyan \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\xf0\x9f\x91\x8d All Characters \n\xf0\x9f\x91\x8d Excellent Background Score @MusicThaman \xf0\x9f\x98\x8d\n\xf0\x9f\x91\x8dExcellent sec\xe2\x80\xa6 https://t.co/WYfTW3FFUO',56
2021-04-08 21:44:12,b'RT @officialcharts: Official Trending Chart: @BTS_twt (@bts_bighit) score huge new entry with Film out \xf0\x9f\x91\x8f https://t.co/LsqcDbkmpu https://t.\xe2\x80\xa6',48
2021-04-08 21:44:11,b'@JAGD94 @zanyNYR_NSHgirl @realwilliam59 @DFlex2123 @MeekerBeastman @Hartykyle1 @NYCTheMiC @Capt_AM_89 @TheMitch182\xe2\x80\xa6 https://t.co/oCDXr8eoAK',454
2021-04-08 21:44:10,"b'RT @KayneIvor: Chris Terrio is a reverent, inspired, genius!!\n\nThese \xe2\x80\x98Critics\xe2\x80\x99 are freaking IDIOTS. I don\xe2\x80\x99t care what the title of the film\xe2\x80\xa6'",97
2021-04-08 21:44:09,"b""RT @LeGrove: Here's the thing with that Lacazette chance... did you for a single second believe he'd score that? Did you get up off your se\xe2\x80\xa6""",91
2021-04-08 21:44:08,b'RT @SkySportsStatto: \xf0\x9f\x8e\xaf Marcus Rashford is the first player to score 20+ goals (all comps) in consecutive seasons for Man Utd since Wayne Ro\xe2\x80\xa6',2754
2021-04-08 21:44:08,b'RT @OptaJoe: 8 - Marcus Rashford is the first English player to score eight goals for @ManUtd in European competition in a single season (e\xe2\x80\xa6',788
2021-04-08 21:44:08,"b'RT @worldcurling: ""Amazing! Fantastic!"" \xf0\x9f\xa4\xa9 With Korea sitting shot stone, Japan makes a run-back double take-out for a huge score of four!\xe2\x80\xa6'",901
2021-04-08 21:44:08,"b'RT @RelyksOG: What a barn burner, ggs to @Immortals we win 2-1 and are set to play @100Thieves tomorrow. \n\nHappy with our mental fortitude\xe2\x80\xa6'",2584
2021-04-08 21:44:07,b'RT @officialcharts: Official Trending Chart: @BTS_twt (@bts_bighit) score huge new entry with Film out \xf0\x9f\x91\x8f https://t.co/LsqcDbkmpu https://t.\xe2\x80\xa6',7
2021-04-08 21:44:01,b'RT @_gyesi: Arsenal dominated the first half just failed to score. Slavia Prague are dead in the second half.',4615
2021-04-08 21:44:01,"b'RT @GradySas: Contract is already an anchor the second it was signed. Pearson is slow, struggled to score this season and turns 29 in Augus\xe2\x80\xa6'",83
2021-04-08 21:44:01,"b'#livebet #bet365 #live #inplay Possible goal!, League: Campeonato Mineiro,Game: America MG-CA Patrocinense,Score: 0\xe2\x80\xa6 https://t.co/tPgZqguW06'",176
2021-04-08 21:44:00,b'RT @SportingGreenSF: The @SFGiants return to their offense-friendly park \xe2\x80\x94 with fans in the stands \xe2\x80\x94 and with their lineup struggling to sc\xe2\x80\xa6',250723
2021-04-08 21:43:59,b'RT @officialcharts: Official Trending Chart: @BTS_twt (@bts_bighit) score huge new entry with Film out \xf0\x9f\x91\x8f https://t.co/LsqcDbkmpu https://t.\xe2\x80\xa6',53
2021-04-08 21:43:59,"b""RT @16bitnostalgia: Just been to a new caf\xc3\xa9 in town called RetroBlast Coffee and it looks amazing. Coffee is gorgeous. Can't wait til they\xe2\x80\xa6""",17302
2021-04-08 21:43:58,b'RT @officialcharts: Official Trending Chart: @BTS_twt (@bts_bighit) score huge new entry with Film out \xf0\x9f\x91\x8f https://t.co/LsqcDbkmpu https://t.\xe2\x80\xa6',1
2021-04-08 21:43:58,b'T1 | 4-0 Tommies \n\nThompson gets the bats going early with a Samuelson homer to score two. \n\n#NDpreps',752
2021-04-08 21:43:58,b'@Mukanjyo14 @Hammadayf @SVCarbaholic You literally don\xe2\x80\x99t get better chances to score than that . 99/100 we win this game .',14
2021-04-08 21:43:57,b'cool score ig https://t.co/rEB1BBIQqT',1207
2021-04-08 21:43:55,b'RT @ChelseaFC: Mason Mount &amp; Ben Chilwell are the first two different English players score for Chelsea in the same #UCL game since March 2\xe2\x80\xa6',202
2021-04-08 21:43:54,b'RT @OptaJoe: 8 - Marcus Rashford is the first English player to score eight goals for @ManUtd in European competition in a single season (e\xe2\x80\xa6',998
2021-04-08 21:43:54,"b""RT @LeGrove: Here's the thing with that Lacazette chance... did you for a single second believe he'd score that? Did you get up off your se\xe2\x80\xa6""",697
2021-04-08 21:43:53,b'RT @BrandonRahbar: Poku and Maledon made NBA history a few days ago by becoming the first pair of teammates under 20 to score 20 points in\xe2\x80\xa6',695
2021-04-08 21:43:52,b'RT @russwest44: Check out this illustration from @karabo_poppy showcasing the #WhyNot Zer0.4 \xe2\x80\x98Trust &amp; Loyalty\xe2\x80\x99 colorway.\xc2\xa0 If you didn\xe2\x80\x99t sco\xe2\x80\xa6',2
2021-04-08 21:43:50,b'RT @ChelseaFC: Mason Mount &amp; Ben Chilwell are the first two different English players score for Chelsea in the same #UCL game since March 2\xe2\x80\xa6',680
2021-04-08 21:43:48,b'RT @JTP___: @LizSzabo My whoop had my highest sleep score of the week for both shots. I\xe2\x80\x99ve had 800 + covid patients. My parents are high ri\xe2\x80\xa6',67704
2021-04-08 21:43:48,"b'@AFC_Carys yeah agree- but if lacazette scores we look at that choice differently, and as you point out, he has no\xe2\x80\xa6 https://t.co/s3NVhn8s7a'",20
2021-04-08 21:43:47,b'@JenniferSchadel Absolutely. And that score? My heart is instantly in my throat. https://t.co/iAUYJqnDhI',1213
2021-04-08 21:43:41,b'RT @im_myouison: idk about the assignments but remember when Chaeyoung got the perfect score in this specific project https://t.co/7BmCl7VL\xe2\x80\xa6',2230
2021-04-08 21:43:39,"b'Ayy I got 21 points on my credit score last month, we love to see it. Not surprised I was spending a little crazy.'",457
2021-04-08 21:43:39,b'the body keeps the score and I need a massage',839
2021-04-08 21:43:37,"b'RT @AbsoluteChelsea: Jorginho on Mason Mount\'s goal:\n\n""He was in a good position, he turned the right way. I just saw some space and I gave\xe2\x80\xa6'",659
2021-04-08 21:43:37,b'RT @OptaJoe: 8 - Marcus Rashford is the first English player to score eight goals for @ManUtd in European competition in a single season (e\xe2\x80\xa6',1395
2021-04-08 21:43:37,b'Just score 1st next week',3726
2021-04-08 21:43:37,"b'new savings + retirement accounts secured today \xf0\x9f\x91\x8c next stop, raising my credit score &amp; hopefully buying some property this year \xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95'",2323
2021-04-08 21:43:36,"b'RT @Jobless_Pete: Quiet day, no trades due to no solid setups. Still only managed 95% execution score though as I wasted locates on $DOGZ \xf0\x9f\x98\x85\xe2\x80\xa6'",499
2021-04-08 21:43:36,b'RT @SkySportsStatto: \xf0\x9f\x8e\xaf Marcus Rashford is the first player to score 20+ goals (all comps) in consecutive seasons for Man Utd since Wayne Ro\xe2\x80\xa6',18
2021-04-08 21:43:35,b'@367_alex Here lies your shot at a good round 1 score.',105
2021-04-08 21:43:35,b'RT @esmuellert_: So many chances but only two @FCBayern goals! \xf0\x9f\x98\xa0\nNext Tuesday @ChampionsLeague - we have to score more goals!! \xe2\x9a\xbd\xef\xb8\x8f\xe2\x9a\xbd\xef\xb8\x8f \nPACK M\xe2\x80\xa6',7441
2021-04-08 21:43:35,"b'Justice is not a \xe2\x80\x9cscore card\xe2\x80\x9d of one upmanship, \xe2\x80\x9ctouchdowns,\xe2\x80\x9d \xe2\x80\x9cpunts\xe2\x80\x9d \xe2\x80\x9cgoals\xe2\x80\x9d...to wit not a sport. Every little fr\xe2\x80\xa6 https://t.co/ymwSqb3jQi'",1579
2021-04-08 21:43:34,b'@MC2000__ Just seen his score cannot believe it watch most of day and nearly everyone was struggling like fuck out-there',289
2021-04-08 21:43:34,"b'@jazzfandanman You know, Dave Ramsey says your credit score is really your I-love-debt-score. Don\xe2\x80\x99t sweat it. Get rid of the debt!'",108
2021-04-08 21:43:34,b'RT @PassLikeThiago: Nah how did Lacazette not score \xf0\x9f\x98\xad\n\n https://t.co/lmvQcrS9g1',1828
2021-04-08 21:43:34,b'RT @ESPNFC: Marcus Rashford is the first Man United player to score 20+ goals in all competitions in consecutive seasons since Wayne Rooney\xe2\x80\xa6',288
2021-04-08 21:43:32,b'RT @utdzky: Bruno Fernandes always score with no stress for Man United. Wizkid sang that song for him!',7408
2021-04-08 21:43:32,b'RT @officialcharts: Official Trending Chart: @BTS_twt (@bts_bighit) score huge new entry with Film out \xf0\x9f\x91\x8f https://t.co/LsqcDbkmpu https://t.\xe2\x80\xa6',473
2021-04-08 21:43:32,b'RT @sampilger: Marcus Rashford has become the first #MUFC player to score 20 goals in consecutive seasons since Wayne Rooney.',692
