date,text,followers
2021-04-08 23:10:47,"b'RT @Ty_Digital: \xf0\x9f\x94\xb4 L I V E\n\nThis month is #EarthMonth - to celebrate, I have 1 hour to plant as many trees in #Minecraft and @ShawInfo will\xe2\x80\xa6'",5
2021-04-08 23:10:46,b'@catmusicdisc WHAT VERSION OF MINECRAFT DO YOU HAVE IM DOWN',889
2021-04-08 23:10:46,b'Has anyone having this issue in minecraft? I try 7x and refresh the game 5x and it won\xe2\x80\x99t work https://t.co/1Fv03w9Gt7',1018
2021-04-08 23:10:43,b'RT @nathansmokee: Now that I\xe2\x80\x99m back to streaming let me introduce myself!\n\nHi I\xe2\x80\x99m nathansmoke!\n\n-I\xe2\x80\x99m 16\n\n-I stream Minecraft + just chattin\xe2\x80\xa6',488
2021-04-08 23:10:43,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/COwot7a1Nf""",1506
2021-04-08 23:10:43,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/PaXGB2vcpn""",559
2021-04-08 23:10:42,"b'SO NO ONE WAS GONNA FUCKING TELL ME BERLEEZY WAS PLAYING MINECRAFT AGAIN ????!,@;-&gt;@&amp;@&lt;&amp;@&gt;@&amp;'",505
2021-04-08 23:10:41,b'happy birthday tommy! thanks for making me love minecraft again &lt;3',199
2021-04-08 23:10:40,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',143
2021-04-08 23:10:38,"b'#PS5Share, #Minecraft LMFAOOOOOOO how am i invisible https://t.co/kIyfJ2ZZvj'",181
2021-04-08 23:10:37,b'RT @TangoTekLP: Last night I had a dream that a feature was added to Minecraft. I designed a complete farm for it and extensively planned m\xe2\x80\xa6',49
2021-04-08 23:10:34,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/3DlCiSV6F1""",11361
2021-04-08 23:10:32,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',66
2021-04-08 23:10:31,"b""RT @alliumza: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft conte\xe2\x80\xa6""",353
2021-04-08 23:10:26,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',77
2021-04-08 23:10:26,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/DXQJrEOVqQ""",1071
2021-04-08 23:10:25,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/4cBZC8H76y""",916
2021-04-08 23:10:25,"b""RT @PlCKBOO: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft conten\xe2\x80\xa6""",537
2021-04-08 23:10:23,b'RT @clingyvillains: you know what? im a fucking inniter and im proud of it. genuinely tommy makes some of the most entertaining minecraft c\xe2\x80\xa6',3
2021-04-08 23:10:23,b'RT @kevnimi: i think badboyhalo should be the only person allowed to play minecraft do you guys agree',13
2021-04-08 23:10:21,"b""@bellaainnit you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most enter\xe2\x80\xa6 https://t.co/WsTSZmb8MZ""",163
2021-04-08 23:10:20,b'@roxbrando Softball do Minecraft',172
2021-04-08 23:10:19,b'RT @Syndar_Sama: Doing another minecraft skin give away! Choosing three winners on April 14th ^^ https://t.co/2J683tDBJq',1144
2021-04-08 23:10:17,"b'@tommyinnit Congrats, hope you stop finding Minecraft Surgery funny at this age!'",160
2021-04-08 23:10:17,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',4609
2021-04-08 23:10:13,b'in the wise words of Philza Minecraft: \xe2\x80\x9crespect *clap* boundaries *clap*\xe2\x80\x9d',39
2021-04-08 23:10:11,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/8bRunNnvRh""",171
2021-04-08 23:10:11,b'@stilwthu GOD PLEASE HYBE PLEAASE \xf0\x9f\x98\xad\xf0\x9f\x98\xad YALL HAD TXT PLAY AMONG US WE JUST NEED ONE MINECRAFT EPISODW',36
2021-04-08 23:10:11,b'i dont like the new minecraft snapshot https://t.co/4OmsV4iIHq',701
2021-04-08 23:10:08,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/OF7Ajqvkvu""",1134
2021-04-08 23:10:08,"b""Stealin' sweetrolls on ESO https://t.co/y6PK7b35bU #twitch #twitchstreamer #twitchaffiliate #smallstreamers #gamer\xe2\x80\xa6 https://t.co/rqM2AwHfCg""",124
2021-04-08 23:10:07,b'@NameIsYes2 @Minecraft Realms is the bread n butter. Its also supposed to be cross platform. \nThe cross platform is\xe2\x80\xa6 https://t.co/wCJ69tFdXq',222
2021-04-08 23:10:06,"b""RT @bunn1esupp0rt: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft\xe2\x80\xa6""",317
2021-04-08 23:10:06,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',2202
2021-04-08 23:10:05,b'@SupaIsaiah016 @IGN_Minecraft Are you awesome poop?',1
2021-04-08 23:10:05,b'RT @nathansmokee: Now that I\xe2\x80\x99m back to streaming let me introduce myself!\n\nHi I\xe2\x80\x99m nathansmoke!\n\n-I\xe2\x80\x99m 16\n\n-I stream Minecraft + just chattin\xe2\x80\xa6',967
2021-04-08 23:10:03,"b'RT @squippeak: Hi I\xe2\x80\x99m squippeak and I\xe2\x80\x99m an LGBTQ+ Minecraft streamer trying to get affiliate on Twitch, so I\xe2\x80\x99d really appreciate it if u fo\xe2\x80\xa6'",245
2021-04-08 23:10:01,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/mala8u7W6e""",483
2021-04-08 23:09:58,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',171
2021-04-08 23:09:57,b'@PopularMMOS are u going to fight the ursa major or the windigo in the challenge game in minecraft?',0
2021-04-08 23:09:54,"b""@Mythicalsausage FINALLY they added Kelp Forest in Minecraft! I'm tired of every kelp in every ocean!""",229
2021-04-08 23:09:51,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',600
2021-04-08 23:09:50,b'RT @GlitchyArts_: Minecraft cats irl \xf0\x9f\x91\x80 https://t.co/cxzzGAkWPy',165
2021-04-08 23:09:48,b'RT @PlayCraftLearn: Get ready for #EarthDay with a new lesson set in Sustainability City! Radical Recycling leads students on an urban odys\xe2\x80\xa6',88
2021-04-08 23:09:47,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',434
2021-04-08 23:09:46,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/EXLhM8gufd""",686
2021-04-08 23:09:45,"b""Philza Minecraft, Dream, George, Schlatt. But I can't say much yknow? Don't know em THAT well https://t.co/a7H8QPuvFH""",374
2021-04-08 23:09:45,b'RT @Wheatskins_: SOME MINECRAFT YOUTUBER LOSER IS IN MY DMS GET OUTA HERE MATE\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x94\xa5 https://t.co/QwApT7KPnF',20
2021-04-08 23:09:45,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/lATriG0Kj9""",30
2021-04-08 23:09:44,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',92
2021-04-08 23:09:42,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',13
2021-04-08 23:09:42,"b""RT @INNIT_TWT: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft cont\xe2\x80\xa6""",207
2021-04-08 23:09:40,"b'RT @o___8: Smash Buns Ultimate, Fighter Pass 2021!\n\nAdded all the new ladies since the last time I updated this image, as well as Samus (as\xe2\x80\xa6'",54
2021-04-08 23:09:37,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/yg3zoV3uzg""",1091
2021-04-08 23:09:36,b'IN THE WISS WORDS OF PHILZA MINECRAFT \n\nRESPECT *clap BOUNDARIES *clap',83
2021-04-08 23:09:35,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/QDwaGHV9mC""",276
2021-04-08 23:09:33,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/2W5vuqT5Vc""",491
2021-04-08 23:09:32,b'@MtnDrew_13 @DaysAreOver2 That does sound awesome and a bit like the Skyrim Mash-Up Pack for Minecraft that came ou\xe2\x80\xa6 https://t.co/yz2g62Pypv',267
2021-04-08 23:09:31,b'this whole thing is giving me dementia mod friday night funkin vibes. i don\xe2\x80\x99t think the album should be used for mi\xe2\x80\xa6 https://t.co/mLQ7dKT6nW',150
2021-04-08 23:09:30,b'RT @o7swt: you know what? i\xe2\x80\x99m a fucking inniter and i\xe2\x80\x99m proud of it. genuinely tommy makes some of the most entertaining minecraft content\xe2\x80\xa6',887
2021-04-08 23:09:29,b'why do minecraft villages have churches. what are they worshipping. or who.',35
2021-04-08 23:09:28,"b""RT @clingyvillains: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft\xe2\x80\xa6""",554
2021-04-08 23:09:28,"b""you know what? im a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecr\xe2\x80\xa6 https://t.co/h1MifKNYSk""",1158
2021-04-08 23:09:27,"b'@MomentsTweetor If it wasn\xe2\x80\x99t for mr beast pewdiepie ksi ecc, some people like quackity karl dream or majority of th\xe2\x80\xa6 https://t.co/3Urr2DXv0W'",5
2021-04-08 23:09:22,"b""I want to play minecraft with my friends but none of them play minecraft :')""",279
2021-04-08 23:09:21,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/aSMlh4qMsP""",88
2021-04-08 23:09:19,"b""@EyeSupportAnon @Callie57142480 @Minecraft As for the first 2 I honestly can't tell you\n\nFor the last one it is pra\xe2\x80\xa6 https://t.co/n0Wlq2yrN3""",1
2021-04-08 23:09:19,"b""Seriously, what's so funny about s wording artists who like mcyts or just do stuff minecraft related and have done\xe2\x80\xa6 https://t.co/fbAVajxUxX""",137
2021-04-08 23:09:19,"b""RT @ces_pool: I Do Not Percieve cc's Actual Names especially when their internet names (and internet last names) are superior.\nTom Simons?\xe2\x80\xa6""",19
2021-04-08 23:09:17,b'when a game of minecraft triggered da rsd and you keep feeling like shit because of it. a 0/10',18
2021-04-08 23:09:15,"b""@shihoshinomori Mad because you can't put your minecraft bed next to mine its OK I understand \xf0\x9f\x92\x96""",271
2021-04-08 23:09:14,b'Cursed. Ik it was 7 years ago and Minecraft was very popular but it looks cursed https://t.co/FU8p9YPfaL',62
2021-04-08 23:09:13,"b""RT @PlCKBOO: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft conten\xe2\x80\xa6""",483
2021-04-08 23:09:12,b'RT @LeftNutArmy: Left Nut Army member zasseti_caligula is now live with Minecraft https://t.co/ZWH30KI5Fq\n\n#SupportSmallStreamers #TeamGodv\xe2\x80\xa6',851
2021-04-08 23:09:09,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/2lJ2MpxtzR""",1911
2021-04-08 23:09:09,b'Day 17 lumber tycoon 2 in minecraft. Cherry place is donneee\nAnd work on snow biome has begun \xf0\x9f\x91\x80 thought I\xe2\x80\x99d try wit\xe2\x80\xa6 https://t.co/1bDbrpqk4Y',6
2021-04-08 23:09:08,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',391
2021-04-08 23:09:08,b'@catmusicdisc Let\xe2\x80\x99s get married in minecraft under the stars &lt;3',889
2021-04-08 23:09:07,"b""RT @clingyvillains: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft\xe2\x80\xa6""",74
2021-04-08 23:09:07,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/P4fhe7rD86""",2508
2021-04-08 23:08:59,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/day19f3TCr""",376
2021-04-08 23:08:58,b'This is the Lighthouse! Built by my wonderful bf @ArcaneNewt !! -3-\n\n#Minecraft https://t.co/mWFDwkDuTn',94
2021-04-08 23:08:57,b'Check out my broadcast from my PlayStation 4! #PS4live (Minecraft)  live at https://t.co/t28TqJUsch',33
2021-04-08 23:08:57,b'you know what? i\xe2\x80\x99m a fucking inniter and i\xe2\x80\x99m proud of it. genuinely t0mmy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/puLDpEGAex',807
2021-04-08 23:08:57,b'I dont know people so imma just list 6 games\n\n1. Dark Souls 3\n2. Portal 2\n3. Hollow knight\n4. Minecraft\n5. COD 4\n6.\xe2\x80\xa6 https://t.co/YT3U92oxDU',22
2021-04-08 23:08:56,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/yIJj2qbdDj""",770
2021-04-08 23:08:54,b'From the record label I am on to both the Z Tapes and IHeartNoise comp I curated to the recent Minecraft festival.\xe2\x80\xa6 https://t.co/dttf3igoyU',1674
2021-04-08 23:08:53,"b""RT @clingyvillains: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft\xe2\x80\xa6""",342
2021-04-08 23:08:53,b'RT @MinecraftMeme16: Minecraft is immortal! https://t.co/8RMwRxXAs9',203
2021-04-08 23:08:52,b'RT @nathansmokee: Now that I\xe2\x80\x99m back to streaming let me introduce myself!\n\nHi I\xe2\x80\x99m nathansmoke!\n\n-I\xe2\x80\x99m 16\n\n-I stream Minecraft + just chattin\xe2\x80\xa6',362
2021-04-08 23:08:50,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',166
2021-04-08 23:08:50,"b""RT @jamieischilling: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraf\xe2\x80\xa6""",66
2021-04-08 23:08:50,b'@TsukemonoTan @NinanininVT Ok but I refuse to reroll Magmar until she beats hardcore minecraft without swimming in lava',16
2021-04-08 23:08:49,"b""I'm streaming #Minecraft! Come watch live on Twitch! https://t.co/2jMBBuqheu""",217
2021-04-08 23:08:48,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/K1x5Or7kRa""",600
2021-04-08 23:08:47,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',58
2021-04-08 23:08:46,"b""RT @perfumecrawf: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft c\xe2\x80\xa6""",54
2021-04-08 23:08:46,"b'RT @YaBoiRaglan: RE-INTRODUCING THE APRIL SHOWERS TRIATHLON!\n\nEvery Sunday in April, from 5-8pm PST, teams will compete in a challenge of c\xe2\x80\xa6'",47
2021-04-08 23:08:44,"b""RT @clingyvillains: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft\xe2\x80\xa6""",83
2021-04-08 23:08:42,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',37
2021-04-08 23:08:42,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',507
2021-04-08 23:08:39,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',248
2021-04-08 23:08:39,"b""RT @squimpus: you've either played minecraft for years or you've never played it ever""",153
2021-04-08 23:08:38,b'GOODBYE TO THE HIVE I GUESS?? || Minecraft  https://t.co/9LbBazUyzw',81
2021-04-08 23:08:37,b'Why do Minecraft youtubers keep popping up on my tl https://t.co/xdAwAWN0j1',212
2021-04-08 23:08:36,b'TEACH ME HOW TO MINE IN MINECRAFT!!!!! https://t.co/cYJ7TzjI4L',109
2021-04-08 23:08:34,b'RT @PlayCraftLearn: Get ready for #EarthDay with a new lesson set in Sustainability City! Radical Recycling leads students on an urban odys\xe2\x80\xa6',1201
2021-04-08 23:08:33,b'SO TRUE PHILZA MINECRAFT https://t.co/Ku5CNHY5Uw',79
2021-04-08 23:08:30,b'Happy birthday Big Man!!\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3@tommyinnit',23
2021-04-08 23:08:27,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',70
2021-04-08 23:08:25,b'@SweetestIzzy Behold Minecraft!',44
2021-04-08 23:08:24,b'RT @GlitchyArts_: Minecraft cats irl \xf0\x9f\x91\x80 https://t.co/cxzzGAkWPy',266
2021-04-08 23:08:22,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/23zOThcQ8y""",1612
2021-04-08 23:08:16,"b'RT @merurumushroom: I apologize to any Kpop stan, Minecraft youtuber stan, or eceleb stan that I have ever disliked\n\nnone of you will ever\xe2\x80\xa6'",565
2021-04-08 23:08:13,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/dLMv4hzmTH""",1062
2021-04-08 23:08:13,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/ZzegN8owIP""",761
2021-04-08 23:08:13,b'RT @creamyrosepetal: little moon houses in minecraft https://t.co/ctffZvWQto',442
2021-04-08 23:08:10,b'@junkyuqt THANKS THO CATHEE MY LEAST FAVOURITE CURSED MINECRAFT GAMER',382
2021-04-08 23:08:09,"b""RT @clingyvillains: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft\xe2\x80\xa6""",245
2021-04-08 23:08:08,b'7 hours of minecraft? Easy peasy',14500
2021-04-08 23:08:07,"b'@dandeliongnf @KarlJacobs_ @quackity4k Twitch ""dot"" Tv\xf0\x9f\x92\x80\xf0\x9f\x92\x80\xf0\x9f\x92\x80'",21
2021-04-08 23:08:06,b'minecraft bedwars',222
2021-04-08 23:08:05,"b""RT @elytraboo_: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft con\xe2\x80\xa6""",1612
2021-04-08 23:08:02,b'you know what? im a fucking inniter and im proud of it. genuinely tommy makes some of the most entertaining minecra\xe2\x80\xa6 https://t.co/wxwnxFUviG',262
2021-04-08 23:08:02,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/OOrXZWzFxL""",1560
2021-04-08 23:08:01,b'Savanna village with shaders \n\n#minecraft #minecraftvillages #minecraftsavanna #minecraftlandscapes\xe2\x80\xa6 https://t.co/w17byc9LRP',76
2021-04-08 23:07:58,b'RT @GlitchyArts_: Minecraft cats irl \xf0\x9f\x91\x80 https://t.co/cxzzGAkWPy',2963
2021-04-08 23:07:57,"b""RT @clppng: If you liked the remix of Nothing Is Safe we performed in our Tiny Desk Concert, you're gonna love our whole set at this @UMAW_\xe2\x80\xa6""",73
2021-04-08 23:07:55,"b'@tommyinnit okay, but when are we gonna see the funniest minecraft mod ever'",0
2021-04-08 23:07:54,b'RT @Corpse_Husband: do you guys want 1 hour corpse minecraft asmr',305
2021-04-08 23:07:54,b'Left Nut Army member zasseti_caligula is now live with Minecraft https://t.co/ZWH30KI5Fq\n\n#SupportSmallStreamers\xe2\x80\xa6 https://t.co/6JqooQmLBP',263
2021-04-08 23:07:52,b'RT @LeneeTV: Imagine not watching @seniorzack_ play Minecraft? Couldn\xe2\x80\x99t be me. \nAndI KNOW MY HAIR IS A MESS. MIND YA BUSINESS https://t.co/\xe2\x80\xa6',1478
2021-04-08 23:07:48,b'RT @GlitchyArts_: Minecraft cats irl \xf0\x9f\x91\x80 https://t.co/cxzzGAkWPy',3418
2021-04-08 23:07:47,"b""Check out @itsrunwyld - they're streaming Minecraft!\n\nhttps://t.co/lpiyjNJ6jD""",95
2021-04-08 23:07:43,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/89AOVxvABk""",1271
2021-04-08 23:07:41,b'RT @GlitchyArts_: Minecraft cats irl \xf0\x9f\x91\x80 https://t.co/cxzzGAkWPy',53
2021-04-08 23:07:41,b'Piglins my beloved\nJournal (8/?)\n\n#piglin #piglinbrute #minecraft #minecraftfanart #mc https://t.co/AnA9adXqDU',595
2021-04-08 23:07:40,b'WOWWWW OVER 2000 TNT DOES THISSSS  #Minecraft #NintendoSwitch https://t.co/VqGYW52LVT',10
2021-04-08 23:07:40,"b""RT @tommyilnnit: you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minecraft co\xe2\x80\xa6""",86
2021-04-08 23:07:39,"b'RT @squippeak: Hi I\xe2\x80\x99m squippeak and I\xe2\x80\x99m an LGBTQ+ Minecraft streamer trying to get affiliate on Twitch, so I\xe2\x80\x99d really appreciate it if u fo\xe2\x80\xa6'",4228
2021-04-08 23:07:38,b'RT @Svenny_McG: New video! Watch as Svenny McJr continues on his Minecraft Survival 100 Day Challenge \xf0\x9f\x8e\xae\nLink: https://t.co/IxCwYtcoDd\n\n#Min\xe2\x80\xa6',1854
2021-04-08 23:07:37,"b""@DaysAreOver2 @BigBangMad11 I've not played Vigor... Ill look into it. The way I explain it to people is that it's\xe2\x80\xa6 https://t.co/8HC2IrCEGI""",162
2021-04-08 23:07:33,"b""It's a scuffed af start. Minecraft wasn't opening the launcher lmao. Will be a bit late.""",211
2021-04-08 23:07:33,b'RT @nathansmokee: Now that I\xe2\x80\x99m back to streaming let me introduce myself!\n\nHi I\xe2\x80\x99m nathansmoke!\n\n-I\xe2\x80\x99m 16\n\n-I stream Minecraft + just chattin\xe2\x80\xa6',608
2021-04-08 23:07:29,b'@tommyinnit almost as old as philza minecraft. wow.',6
2021-04-08 23:07:27,b'@smirkyops_ @its_menieb @tommyinnit bruh ik 20+ year olds who still play minecraft\xf0\x9f\x92\x80',100
2021-04-08 23:07:27,b'you know what? i\xe2\x80\x99m a fucking inniter and i\xe2\x80\x99m proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/asfapPNSkE',354
2021-04-08 23:07:27,b'#Minecraft #minecraftskin  Add me on Discord or dm me on twitter  DC : Sky#3708 https://t.co/mlYw0QLihR',3
2021-04-08 23:07:25,"b""RT @ces_pool: I Do Not Percieve cc's Actual Names especially when their internet names (and internet last names) are superior.\nTom Simons?\xe2\x80\xa6""",13
2021-04-08 23:07:23,b'I have concluded i can run minecraft just fine on stream!',5
2021-04-08 23:07:22,"b'RT @fizzybang1: if this hits 100 retweets, i\'ll upload my video ""I coded Dream in Minecraft""'",4
2021-04-08 23:07:21,b'no im sorry i can\xe2\x80\x99t play minecraft with you i\xe2\x80\x99m already in a committed relationship. we have dogs. hella dogs',666
2021-04-08 23:07:20,"b""you know what? i'm a fucking inniter and i'm proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/KatdwbNNdv""",2142
2021-04-08 23:07:19,"b""RT @Breenahxx: Minecraft? Animal Crossing? Splatoon? SOMETHING? We'll figure it out at 9PM tonight!  \nhttps://t.co/604src50wy""",1115
2021-04-08 23:07:16,b'you know what? i\xe2\x80\x99m a fucking inniter and i\xe2\x80\x99m proud of it. genuinely tommy makes some of the most entertaining minec\xe2\x80\xa6 https://t.co/KQ3YdMxJtB',36
2021-04-08 23:07:15,"b'RT @vubbo: hi guys!! my uncle is live again playing minecraft with facecam!! come stop by and talk in chat, it would mean a lot to him :) h\xe2\x80\xa6'",306
2021-04-08 23:07:15,b'RT @LSajdowitz: Never forget the Fact that Trump hired a 16 year old Minecraft YouTuber to run his YouTube channel. https://t.co/oT08THuqVm',884
2021-04-08 23:07:10,"b'@NameIsYes2 @Callie57142480 @Minecraft Thanks. Then, besides ms owning rights, why do they try to emulate the funct\xe2\x80\xa6 https://t.co/fBQZWX19wr'",222
2021-04-08 23:07:08,b'@Orangoru2 @sh1t_head @Slimecicle Funny Minecraft men I think',8
2021-04-08 23:07:06,b'Used to think my brother was a nerd for playing Minecraft and now I spent the entire week binging Dream SMP streams so uh \xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1\xf0\x9f\xa4\xa1',34
