date,text,followers
2021-04-07 23:11:55,"b'RT @bigedmachine1: National anthem at last night Allen Eagle game. Brady Coe (4), Evan Anderson (27), Austin Beck (24) \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@bradycoe6 @evan3a\xe2\x80\xa6'",1268
2021-04-07 22:29:54,b'@_danagraham no but aup fr sounds made up\xf0\x9f\x98\xad @melpomenestears',351
2021-04-07 22:13:45,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',695
2021-04-07 22:04:25,"b""@CastelloPortela Thank you for clarifying! If you believe a shop is carrying out fraud, we'd recommend filing a rep\xe2\x80\xa6 https://t.co/xgFUhlSwtt""",38459
2021-04-07 21:57:03,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',649
2021-04-07 21:44:14,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',19434
2021-04-07 20:55:58,b'RT @daigengna: Listen to my podcast conversation with Dr. Simon Wickhamsmith who wrote extensively on these two Mongolian writers in his ne\xe2\x80\xa6',1555
2021-04-07 20:33:18,"b'RT @bigedmachine1: National anthem at last night Allen Eagle game. Brady Coe (4), Evan Anderson (27), Austin Beck (24) \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@bradycoe6 @evan3a\xe2\x80\xa6'",6642
2021-04-07 20:32:03,"b'RT @sbjsbd: Rock climber @AlexHonnold is best known for his free solo ascent, chronicled in the 2018 documentary \xe2\x80\x9cFree Solo,\xe2\x80\x9d and he joins\xe2\x80\xa6'",173
2021-04-07 20:30:00,"b'Rock climber @AlexHonnold is best known for his free solo ascent, chronicled in the 2018 documentary \xe2\x80\x9cFree Solo,\xe2\x80\x9d a\xe2\x80\xa6 https://t.co/NMlAetRYeW'",114369
2021-04-07 19:46:18,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',76
2021-04-07 19:11:36,"b""@abeyrukna @dssagar93 @CreatorsOfProd Let's hope we scale it further ! Extremely enriching experience to work with\xe2\x80\xa6 https://t.co/XrPgq4m61Y""",4
2021-04-07 19:01:33,"b'@funktious Their web site is hosted by @hostedby20i and appears to be breaching several sections of that company\'s ""Content Standards"" AUP.'",2666
2021-04-07 18:59:13,"b""(6/6) It\xe2\x80\x99s been an amazing journey so far, with Adarsh, @dssagar93 and Vishal and it's time that we take it a notch\xe2\x80\xa6 https://t.co/Goe5shYhh3""",1264
2021-04-07 18:50:44,b'@shreeve_jo Aup jo how\xe2\x80\x99s it going x',11943
2021-04-07 18:48:49,"b'RT @bigedmachine1: National anthem at last night Allen Eagle game. Brady Coe (4), Evan Anderson (27), Austin Beck (24) \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@bradycoe6 @evan3a\xe2\x80\xa6'",242
2021-04-07 18:41:11,"b'RT @bigedmachine1: National anthem at last night Allen Eagle game. Brady Coe (4), Evan Anderson (27), Austin Beck (24) \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@bradycoe6 @evan3a\xe2\x80\xa6'",143
2021-04-07 18:40:43,"b'RT @bigedmachine1: National anthem at last night Allen Eagle game. Brady Coe (4), Evan Anderson (27), Austin Beck (24) \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@bradycoe6 @evan3a\xe2\x80\xa6'",352
2021-04-07 18:31:00,b'RT @AbbotsMedieval: We have a book cover! Hitting the shelves in July is this book-length study and edition of the Bristol Merlin fragment\xe2\x80\xa6',6082
2021-04-07 18:24:39,b'RT @AbbotsMedieval: We have a book cover! Hitting the shelves in July is this book-length study and edition of the Bristol Merlin fragment\xe2\x80\xa6',2174
2021-04-07 18:09:31,"b'Those are the legs that walked from Ilang-ilang to aup aca, aca to caf, and dorm to PIC https://t.co/BNfr0726zj'",501
2021-04-07 17:54:11,"b'RT @bigedmachine1: National anthem at last night Allen Eagle game. Brady Coe (4), Evan Anderson (27), Austin Beck (24) \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@bradycoe6 @evan3a\xe2\x80\xa6'",419
2021-04-07 17:45:03,b'RT @alleneaglesfb: Spring Football is right around the corner! The Eagles will start spring practices April 26th! \n\n#BEST #WeWillWin #AUp h\xe2\x80\xa6',2309
2021-04-07 17:33:46,"b'RT @bigedmachine1: National anthem at last night Allen Eagle game. Brady Coe (4), Evan Anderson (27), Austin Beck (24) \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@bradycoe6 @evan3a\xe2\x80\xa6'",383
2021-04-07 17:33:04,"b'National anthem at last night Allen Eagle game. Brady Coe (4), Evan Anderson (27), Austin Beck (24) \xf0\x9f\x87\xba\xf0\x9f\x87\xb8@bradycoe6\xe2\x80\xa6 https://t.co/xAcqVo1ly8'",532
2021-04-07 17:12:39,b'@frk2019 Dat sup we need to link up aup',37
2021-04-07 17:08:30,"b""RT @Lollardfish: anyway order this book for your library (or buy a copy if you can afford it. Buy one for me too!). Don't take it from me,\xe2\x80\xa6""",2920
2021-04-07 16:59:02,"b'RT @aspencerhall: Update on the \xf0\x9f\x92\xb8discount code\xf0\x9f\x92\xb8\n\nThe code ""Pub_TGMH"" gets you 20% off hardback &amp; eBook on @AmsterdamUPress website for folk\xe2\x80\xa6'",769
2021-04-07 16:53:12,"b'Update on the \xf0\x9f\x92\xb8discount code\xf0\x9f\x92\xb8\n\nThe code ""Pub_TGMH"" gets you 20% off hardback &amp; eBook on @AmsterdamUPress website fo\xe2\x80\xa6 https://t.co/WEm87Y8R8E'",2423
2021-04-07 16:46:30,"b""@OwenJones84 @mimmymum It looks like it breaks Shopify's AUP actually. The hate-promoting items can be reported her\xe2\x80\xa6 https://t.co/6shTz3h6GW""",31
2021-04-07 15:41:42,"b""anyway order this book for your library (or buy a copy if you can afford it. Buy one for me too!). Don't take it fr\xe2\x80\xa6 https://t.co/LqnmXkc70D""",54444
2021-04-07 15:39:37,b'When Can We Expect A Profit From Aurinia Pharmaceuticals Inc. (TSE:AUP)? https://t.co/J1rEidx3zH via @Yahoo',11040
2021-04-07 15:11:33,b'@luvsbangtan__ @BTS_twt I vote #Louies for #BestFanArmy at the #iHeartAwards @Louis_Tomlinson\n\naup k \xf0\x9f\x98\x8f',1197
2021-04-07 14:55:45,b'@RishabhPant17 @BCCI Rishabh pant Sir I am  go to  the Indian   cricket  team   my fa cricket   ho aup',2
2021-04-07 14:46:06,"b""RT @MedievalDigigal: @TheMedievalDrK @AbbotsMedieval And talking of fragments - look what's coming very soon! #BristolMerlin @cambiechoo @B\xe2\x80\xa6""",774
2021-04-07 14:45:50,b'RT @AbbotsMedieval: We have a book cover! Hitting the shelves in July is this book-length study and edition of the Bristol Merlin fragment\xe2\x80\xa6',774
2021-04-07 14:25:39,b'RT @riddleandshears: Damn this book looks cool as hell. \n\nhttps://t.co/1dcJIdk8r3',1763
2021-04-07 14:23:53,b'Damn this book looks cool as hell. \n\nhttps://t.co/1dcJIdk8r3',28
2021-04-07 14:08:00,"b'Register now to be a part of the discussing, titled, \xe2\x80\x9cThe Prison Abolitionist Movement: The Convergence of Movement\xe2\x80\xa6 https://t.co/MJX0UWFYCy'",4739
2021-04-07 14:01:15,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',2043
2021-04-07 13:57:41,b'We have a book cover! Hitting the shelves in July is this book-length study and edition of the Bristol Merlin fragm\xe2\x80\xa6 https://t.co/VLj7GCrvHP',727
2021-04-07 13:55:42,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',4898
2021-04-07 13:52:50,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',1183
2021-04-07 13:50:29,"b""New Book: 'Trans and Genderqueer Subjects in Medieval Hagiography,' Alicia Spencer-Hall &amp; Blake Gutt (eds)\nAmsterda\xe2\x80\xa6 https://t.co/g78YOEmK8T""",556
2021-04-07 13:49:34,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',1641
2021-04-07 13:36:59,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',1399
2021-04-07 13:36:31,"b""@TheMedievalDrK @AbbotsMedieval And talking of fragments - look what's coming very soon! #BristolMerlin @cambiechoo\xe2\x80\xa6 https://t.co/Q7ZbxZED1d""",385
2021-04-07 13:19:48,b'RT @Dracontius: The @AmsterdamUPress is doing a very good job for #Historians of #Late_Antiquity. After the fine work of my colleague and f\xe2\x80\xa6',4128
2021-04-07 13:19:40,b'RT @EHPC_BookSeries: @1greenblogger is author of Anglo-Saxon Literary Landscapes: Ecotheory &amp; the Environmental Imagination (now #OpenAcces\xe2\x80\xa6',4128
2021-04-07 13:19:38,b'RT @EHPC_BookSeries: @PaulineGoul is the co-editor (w/ @PhillipJUsher) of another book in the series: Early Modern \xc3\x89cologies: Beyond Englis\xe2\x80\xa6',4128
2021-04-07 13:19:26,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',4128
2021-04-07 13:06:57,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',4196
2021-04-07 13:00:37,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',348
2021-04-07 12:56:19,b'RT @Dracontius: The @AmsterdamUPress is doing a very good job for #Historians of #Late_Antiquity. After the fine work of my colleague and f\xe2\x80\xa6',909
2021-04-07 12:54:04,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',2836
2021-04-07 12:49:28,b'RT @EHPC_BookSeries: @PaulineGoul is the co-editor (w/ @PhillipJUsher) of another book in the series: Early Modern \xc3\x89cologies: Beyond Englis\xe2\x80\xa6',573
2021-04-07 12:48:40,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',573
2021-04-07 12:47:55,b'RT @egaffney4: This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the Medieval\xe2\x80\xa6',1590
2021-04-07 12:47:03,b'RT @Calthalas: I have book about it.\n\nhttps://t.co/qVMaTomoj0',627
2021-04-07 12:46:18,b'RT @EHPC_BookSeries: @PaulineGoul is the co-editor (w/ @PhillipJUsher) of another book in the series: Early Modern \xc3\x89cologies: Beyond Englis\xe2\x80\xa6',2915
2021-04-07 12:46:15,b'RT @EHPC_BookSeries: @1greenblogger is author of Anglo-Saxon Literary Landscapes: Ecotheory &amp; the Environmental Imagination (now #OpenAcces\xe2\x80\xa6',2915
2021-04-07 12:45:53,b'This reminds me - we welcome submissions to the @AmsterdamUPress book series Monsters and Marvels. Alterity in the\xe2\x80\xa6 https://t.co/9IlVSykUar',2915
2021-04-07 12:44:46,b'RT @Calthalas: I have book about it.\n\nhttps://t.co/qVMaTomoj0',2970
2021-04-07 12:42:59,b'I have book about it.\n\nhttps://t.co/qVMaTomoj0',6750
2021-04-07 12:28:12,b'RT @AmsterdamUPress: New books on German Cinema. Check out our newsletter for discount details and free download links - https://t.co/h2tpT\xe2\x80\xa6',129
2021-04-07 12:27:36,b'RT @AmsterdamUPress: New books on German Cinema. Check out our newsletter for discount details and free download links - https://t.co/h2tpT\xe2\x80\xa6',230
2021-04-07 12:21:27,b'@PaulineGoul is the co-editor (w/ @PhillipJUsher) of another book in the series: Early Modern \xc3\x89cologies: Beyond Eng\xe2\x80\xa6 https://t.co/6QH8g8RDeZ',661
2021-04-07 12:21:26,b'@1greenblogger is author of Anglo-Saxon Literary Landscapes: Ecotheory &amp; the Environmental Imagination (now\xe2\x80\xa6 https://t.co/C2DkQrdOoX',661
2021-04-07 12:11:31,b'The @AmsterdamUPress is doing a very good job for #Historians of #Late_Antiquity. After the fine work of my colleag\xe2\x80\xa6 https://t.co/eXxwxRnCfY',761
2021-04-07 10:35:06,b'RT @heyzelcortz: i love aup talaga hehe &lt;3\n\nI am excited to go back and meet you too. See you soon (if I will be accepted into the Clinical\xe2\x80\xa6',192
2021-04-07 09:32:54,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',60
2021-04-07 09:21:46,b'RT @Zorochi7: IGs: Saintsup\n\xf0\x9f\x8e\xb6 \xf0\x9f\x8e\xb5 \xf0\x9f\x8e\xb6\n#Saint_aup #MingEr https://t.co/GgXbRAvPvI',389
2021-04-07 09:21:01,b'IGs: Saintsup\n\xf0\x9f\x8e\xb6 \xf0\x9f\x8e\xb5 \xf0\x9f\x8e\xb6\n#Saint_aup #MingEr https://t.co/GgXbRAvPvI',127
2021-04-07 09:00:47,"b""RT @Kircai_Art: So does anyone know what image of Tato's was removed for allegedly showing a ''''minor being groped,'''' cause that sounds\xe2\x80\xa6""",782
2021-04-07 08:27:39,"b'RT @bb_liliana: We\'re excited to announce that ""The Data Journalism Handbook: Towards a Critical Data Practice"" is published today with @Am\xe2\x80\xa6'",471
2021-04-07 08:10:31,b'RT @heyzelcortz: i love aup talaga hehe &lt;3\n\nI am excited to go back and meet you too. See you soon (if I will be accepted into the Clinical\xe2\x80\xa6',383
2021-04-07 07:48:21,b'@BroughtToBook Aup chuckles lol x',11943
2021-04-07 07:17:49,b'RT @heyzelcortz: i love aup talaga hehe &lt;3\n\nI am excited to go back and meet you too. See you soon (if I will be accepted into the Clinical\xe2\x80\xa6',362
2021-04-07 07:16:42,b'i love aup talaga hehe &lt;3\n\nI am excited to go back and meet you too. See you soon (if I will be accepted into the C\xe2\x80\xa6 https://t.co/SN7mGPKwzs',620
2021-04-07 07:02:01,b'@signalapp Happy to see what you all did. Folks who violate the AUP get what they deserve. Jeez. How hard is it?? \xf0\x9f\xa4\xa3\xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x91\x8d',146
2021-04-07 06:42:59,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',401
2021-04-07 05:56:33,"b""RT @AmsterdamUPress: Now Available! 'Trans and Genderqueer Subjects in Medieval Hagiography', @aspencerhall and @chantermestuet (eds). The\xe2\x80\xa6""",321
2021-04-07 05:24:28,"b""whoever is that Carmina girl on AUP's post girl u the kween HAHAHAHHAHA""",824
2021-04-07 03:46:37,b'@cap @ShopifyPlus Oh no. We buy clothes from you. Shopify refuses to take down the store for alt-right hate site Br\xe2\x80\xa6 https://t.co/o8iTcMXAfm',8930
2021-04-07 03:33:41,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',74
2021-04-07 03:27:05,b'@MMCrypto one more big drop for the usd then we are off to the races a nother drop will accure after we break 60 k\xe2\x80\xa6 https://t.co/aeOWFvsx3m',3
2021-04-07 03:06:28,"b""RT @Kircai_Art: So does anyone know what image of Tato's was removed for allegedly showing a ''''minor being groped,'''' cause that sounds\xe2\x80\xa6""",85
2021-04-07 02:30:14,"b'@nzsd @AotearoaYimby Dont know about Prebble and Douglas, but Hyde went off the reservation a few years ago claimin\xe2\x80\xa6 https://t.co/YgDYyv9URQ'",26
2021-04-07 01:58:27,b'@kiretoce Tagging @/AUP sksksks \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1320
2021-04-07 01:40:09,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',334
2021-04-07 01:38:02,"b""RT @Kircai_Art: So does anyone know what image of Tato's was removed for allegedly showing a ''''minor being groped,'''' cause that sounds\xe2\x80\xa6""",938
2021-04-07 01:31:35,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',89
2021-04-07 01:29:31,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',2687
2021-04-07 01:21:28,"b""So does anyone know what image of Tato's was removed for allegedly showing a ''''minor being groped,'''' cause that\xe2\x80\xa6 https://t.co/I3HfHV4Sfn""",8606
2021-04-07 01:10:31,"b'RT @bb_liliana: We\'re excited to announce that ""The Data Journalism Handbook: Towards a Critical Data Practice"" is published today with @Am\xe2\x80\xa6'",185
2021-04-07 00:44:51,b'At the half we are all tied up at 1-1. #AUP',707
2021-04-07 00:44:02,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',1121
2021-04-07 00:42:19,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',6388
2021-04-07 00:39:44,"b'Alicia Spencer-Hall, Blake Gutt (eds.)\nTrans and Genderqueer Subjects in Medieval Hagiography\nAmsterdam University\xe2\x80\xa6 https://t.co/g8GR9SmH0D'",578
2021-04-07 00:38:17,b'Woah aup wants us to open our cams on exams and quizzes na. Good luck sa wifi namin sa bahay \xf0\x9f\xa4\xa7',259
2021-04-07 00:37:49,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',126
2021-04-07 00:36:49,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',34
2021-04-07 00:36:02,"b'@JacobWohlReport Actually, AT&amp;T is not barred from banning anyone.\n\nJr. has obviously not read AT&amp;T Acceptable Use\xe2\x80\xa6 https://t.co/k1U8i00Gtb'",5613
2021-04-07 00:22:54,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',375
2021-04-07 00:11:10,b'RT @LeVostreGC: Plese RT to share the word about thys important publication yn medieval studies: Trans and Genderqueer Subjects in Medieval\xe2\x80\xa6',344
