date,text,followers
2021-04-08 21:36:45,b'RT @TomJChicago: Trump still thinks he can get ppl to negotiate his way out of criminal charges. His delusional mind can\xe2\x80\x99t grasp that Trump\xe2\x80\xa6',2239
2021-04-08 21:36:45,b'Seems like Trump basically doing absolutely whatever the fuck he wanted with zero consequences has emboldened these\xe2\x80\xa6 https://t.co/JzZqfxVMXO',348
2021-04-08 21:36:45,b'@gtconway3dg I shudder still almost every day at the thought of what our country would be like with another term of\xe2\x80\xa6 https://t.co/aDA4qZOBSk',660
2021-04-08 21:36:45,b'RT @keithboykin: Bill Barr\xe2\x80\x99s law firm won\xe2\x80\x99t rehire him. \n\nMike Pompeo can\xe2\x80\x99t find a corporate gig.\n\nHeadhunters don\xe2\x80\x99t see any interest for E\xe2\x80\xa6',351
2021-04-08 21:36:45,b'RT @ACTBrigitte: President Trump is gearing up for something BIG!!',1069
2021-04-08 21:36:44,b'RT @shaynajacobs: NEW: Manhattan district attorney seizes evidence from Trump executive\xe2\x80\x99s former daughter-in-law w/ @Fahrenthold  https://t\xe2\x80\xa6',905
2021-04-08 21:36:44,b'RT @cliffordlevy: NEW: The former daughter-in-law of a Trump Organization executive turned over boxes filled with financial documents to Ma\xe2\x80\xa6',75
2021-04-08 21:36:44,b'RT @MistToio: guys do not give this website access to ur acc\ntheroundyearfun\nit makes u follow trump accounts and NSFW accounts but mutes t\xe2\x80\xa6',2446
2021-04-08 21:36:43,"b""RT @chuckwoolery: Trump was on his way to control the border and then Biden was installed and it all went to HELL. You may think it's a mis\xe2\x80\xa6""",1784
2021-04-08 21:36:43,b'RT @stone_man67: @GailMaga Look they knew once again by turning back the TRUMP POLICY at the border that this would happen but again becaus\xe2\x80\xa6',835
2021-04-08 21:36:43,"b""RT @DeanObeidallah: If you don't click on articles about Trump (except if it's about prosecuting him) you will be playing a role in getting\xe2\x80\xa6""",234
2021-04-08 21:36:43,b'RT @Jay_USMC2: \xe2\x80\x9c60 Minutes\xe2\x80\x9d last weekend alleged that DeSantis distributed Covid vaccine through pharmacies at the Publix grocery store cha\xe2\x80\xa6',1810
2021-04-08 21:36:43,b'@SenatorBraun Did trump say it was ok to think this way?',9
2021-04-08 21:36:43,"b'RT @StaarVellocet: So I watched ""The Death of Stalin"" the other night and I\'m now tweaked at how very close we came to a full-on completed\xe2\x80\xa6'",4775
2021-04-08 21:36:43,"b""@RepMattGaetz I bet you aren't gonna get that insurrection you're aiming for.\n\nP.s. It didn't even work for Trump.""",9225
2021-04-08 21:36:43,"b'RT @MaxBoot: In a new poll, 60% of Republicans say the 2020 election was stolen from Trump and 55% say that the Capitol attack \xe2\x80\x9cwas led by\xe2\x80\xa6'",328
2021-04-08 21:36:41,b'RT @Nlechoppa1: They banned trump on everything I ain\xe2\x80\x99t heard a peep from em since then. That\xe2\x80\x99s crazy \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',52
2021-04-08 21:36:41,"b""@TheeRealQueenie Trump is having the time of his life.He's a businessman. He's also very intelligent. A dangerous c\xe2\x80\xa6 https://t.co/if998QSxwU""",1052
2021-04-08 21:36:41,"b'RT @WadeTurnbull: Remember when accounts would post the daily COVID death rate, this was while Trump was president, strange those people no\xe2\x80\xa6'",333
2021-04-08 21:36:41,"b'@atrupar This is laughable! But of course, they weren\xe2\x80\x99t concerned about Trump working hard enough when he golfed ev\xe2\x80\xa6 https://t.co/qBKHcVCLcW'",834
2021-04-08 21:36:41,"b'RT @foe_us: NEW: @jpmorgan released a letter to its shareholders yesterday, claiming it cares about the climate crisis.\n\nIn reality, our FO\xe2\x80\xa6'",105
2021-04-08 21:36:41,"b'@TaxReformExpert Just some Americans, Julio. Not a lot of voter remorse going on out here beyond the disempowered Trump bubble.'",1526
2021-04-08 21:36:40,"b'RT @FogCityMidge: BREAKING: Trump endorses RAND PAUL. \xe2\x80\x9cHe fights against the Swamp in Washington, the Radical Left Liberals, and especially\xe2\x80\xa6'",1223
2021-04-08 21:36:40,"b""RT @AZachParkinson: 172,000 is larger than any single month of the Trump Administration\n\nIn fact, it's the highest one-month total **since\xe2\x80\xa6""",1870
2021-04-08 21:36:40,"b'@DonaldJTrumpJr @YouTube 550,000 dead Americans due to Trump\xe2\x80\x99s neglect and mismanagement'",2
2021-04-08 21:36:40,"b""RT @chuckwoolery: Trump was on his way to control the border and then Biden was installed and it all went to HELL. You may think it's a mis\xe2\x80\xa6""",37
2021-04-08 21:36:40,"b'RT @BrianKarem: Looks like Fox is an employment service for clowns, grifters, insurrectionists and lying racists- you know - Trump\xe2\x80\x99s White\xe2\x80\xa6'",37
2021-04-08 21:36:40,"b'RT @danielsgoldman: My read on the DANY/Trump Org news today:\n\nDANY is narrowing in on Barry Weisselberg, Allan\xe2\x80\x99s son who is a Trump employ\xe2\x80\xa6'",251
2021-04-08 21:36:40,b'RT @tonyposnanski: IM UP AND MELANIA TRUMP IS A BIRTHER RACIST FUCKFACE.',19
2021-04-08 21:36:40,"b""RT @CNNPolitics: A former FBI forensic accountant key to special counsel Robert Mueller's Russia investigation is brought in to help with t\xe2\x80\xa6""",75
2021-04-08 21:36:40,b'@francescatututu He was a Roy Moore Scholar at Trump University.',6969
2021-04-08 21:36:40,"b""RT @JacobRubashkin: Pretty amazing that:\n-in 2021, the most Trump district held by a Democrat voted for Trump by 7.4% (Jared Golden's ME-02\xe2\x80\xa6""",35
2021-04-08 21:36:40,b'@Charles36661637 @AronMedveczky @lemonstrychnine @Paul62753492 @MattWalshBlog It must really suck to know that the\xe2\x80\xa6 https://t.co/MCeyt4jiaa',2
2021-04-08 21:36:39,b'@pub_politics Churchill  Thatcher  trump',149
2021-04-08 21:36:39,"b'RT @adamgoldmanNYT: Investigators collected several boxes of documents and a laptop from the Upper West Side apartment of the woman, Jennif\xe2\x80\xa6'",14282
2021-04-08 21:36:39,"b'@MikeSington @MairiLicious7 The biggest con in American politics is not Trump, but the fact Republicans can still b\xe2\x80\xa6 https://t.co/7eOOiVMCvU'",752
2021-04-08 21:36:39,b'RT @cliffordlevy: NEW: The former daughter-in-law of a Trump Organization executive turned over boxes filled with financial documents to Ma\xe2\x80\xa6',1265
2021-04-08 21:36:38,"b'RT @gtconway3d: ""\'My knowledge of the documents and my voice connect the flow of money from various banks and from personal finances that b\xe2\x80\xa6'",5034
2021-04-08 21:36:38,"b""RT @ppjkis: Ukraine conflict: Moscow could 'defend' Russia-backed rebels. Putin is trying it on, since his mate trump lost his job. Biden &amp;\xe2\x80\xa6""",108
2021-04-08 21:36:38,"b'RT @adamgoldmanNYT: Investigators collected several boxes of documents and a laptop from the Upper West Side apartment of the woman, Jennif\xe2\x80\xa6'",517
2021-04-08 21:36:38,"b'RT @seungminkim: Corporate America isn\xe2\x80\x99t welcoming former Trump Cabinet officials with open arms, headhunters say   https://t.co/AmRYckoxqD'",48
2021-04-08 21:36:38,"b'RT @AriBerman: Because Trump couldn\xe2\x80\x99t \xe2\x80\x9cfind\xe2\x80\x9d 11,000 votes to overturn Biden\xe2\x80\x99s victory, Georgia legislature is trying to make it easier for\xe2\x80\xa6'",27
2021-04-08 21:36:38,b'RT @KamVTV: I\xe2\x80\x99m laughing so hard. I got a notification saying Joe Biden is going to shift blame to Trump due to horrific border numbers tha\xe2\x80\xa6',136
2021-04-08 21:36:38,"b""RT @aaronjmate: Biden sending the message that he's sticking with the Trump policy of sabotaging vital Cold War treaties and increasing hos\xe2\x80\xa6""",547
2021-04-08 21:36:37,b'@wokefinder Yes thank you I think I deserve a round of applause for dealing with your demeaning gifs and quoting of\xe2\x80\xa6 https://t.co/ArNA6FbYdR',55
2021-04-08 21:36:37,"b""RT @kylegriffin1: Breaking WaPo: Investigators from the Manhattan District Attorney's Office, acting on a grand jury subpoena, took possess\xe2\x80\xa6""",3041
2021-04-08 21:36:37,"b'RT @TimeIsNow2020: Under the GOP: \n\n- US 568,000+ COVID deaths\n- Estimated impact to economy $16T \n\nThe GOP choose Trump\xe2\x80\x99s ego and science-\xe2\x80\xa6'",31445
2021-04-08 21:36:37,b'RT @CaslerNoel: The fact that Donald Trump rose to a position where he was able to issue blanket pardons to anyone shows you how deeply unf\xe2\x80\xa6',1986
2021-04-08 21:36:37,"b'RT @DanRather: ""One sign of how broken this system is: even when Republicans held both houses of Congress and the White House in the first\xe2\x80\xa6'",24
2021-04-08 21:36:37,"b""RT @DavidCornDC: JUST POSTED: Will the US public ever get a full accounting of the Trump Admin.'s huge COVID-19 #fail? My latest article no\xe2\x80\xa6""",562
2021-04-08 21:36:37,"b""RT @CNNPolitics: The Manhattan DA's office has obtained boxes of documents from the former daughter-in-law of top Trump Organization offici\xe2\x80\xa6""",18
2021-04-08 21:36:37,b'@gentz_thomas Makes Trump look great. What I win?',29
2021-04-08 21:36:36,"b'RT @FogCityMidge: BREAKING: Trump endorses RAND PAUL. \xe2\x80\x9cHe fights against the Swamp in Washington, the Radical Left Liberals, and especially\xe2\x80\xa6'",113
2021-04-08 21:36:36,b'SHE A TRUMP SUPPORTER EWW https://t.co/9RUWd66Kmo',970
2021-04-08 21:36:36,"b""RT @JacobRubashkin: Pretty amazing that:\n-in 2021, the most Trump district held by a Democrat voted for Trump by 7.4% (Jared Golden's ME-02\xe2\x80\xa6""",2249
2021-04-08 21:36:36,b'My conclusion is that Trump become president...',8
2021-04-08 21:36:35,"b""GOP group tells online donors: Give every month or 'we will have to tell Trump you're a DEFECTOR' - CNNPolitics https://t.co/3BdMX544jz""",2354
2021-04-08 21:36:35,b'The #Elite #LeftCoasts have proved once again that they don\xe2\x80\x99t care about #AmericanPeople or the people in the so ca\xe2\x80\xa6 https://t.co/cDCeQO3ZZj',266
2021-04-08 21:36:35,"b'RT @RemoveRon: This billboard is driving around the Trump National Doral Miami, where Marjorie Taylor Greene and all of our least favorite\xe2\x80\xa6'",311
2021-04-08 21:36:35,"b'RT @MaxBoot: In a new poll, 60% of Republicans say the 2020 election was stolen from Trump and 55% say that the Capitol attack \xe2\x80\x9cwas led by\xe2\x80\xa6'",329
2021-04-08 21:36:35,b'@la_petite_coco My favourite has been the Trump supporters calling for the IRA to fight the loyalist antifa.',906
2021-04-08 21:36:35,b'@kausmickey @WalshFreedom @mattgaetz Sounds like a Trump',57
2021-04-08 21:36:35,"b'RT @danielsgoldman: My read on the DANY/Trump Org news today:\n\nDANY is narrowing in on Barry Weisselberg, Allan\xe2\x80\x99s son who is a Trump employ\xe2\x80\xa6'",118000
2021-04-08 21:36:35,"b""RT @Amy_Siskind: The Manhattan DA's Office, acting on a grand jury subpoena, took possession of financial records from the apartment of the\xe2\x80\xa6""",2457
2021-04-08 21:36:34,"b'RT @RSBNetwork: Statement by Donald J. Trump, 45th President of the United States of America: https://t.co/r9n7EyNs5q'",487
2021-04-08 21:36:34,"b'RT @carolJhedges: \xf0\x9f\x92\x94Dear FRIENDS! If the hypocrisy and utter disgustingness of this lying adulterer sickens you, please @ all replies about\xe2\x80\xa6'",572
2021-04-08 21:36:34,"b'RT @CNNPolitics: GOP group tells online donors: Give every month or ""we will have to tell Trump you\'re a DEFECTOR"" https://t.co/THKdVkRqH1'",201
2021-04-08 21:36:33,b'RT @TomJChicago: Trump still thinks he can get ppl to negotiate his way out of criminal charges. His delusional mind can\xe2\x80\x99t grasp that Trump\xe2\x80\xa6',398
2021-04-08 21:36:33,"b""RT @crampell: Still no explanation for why Biden hasn't signed the paperwork, which he said he'd do back in Feb.\nAnd to be clear: issue isn\xe2\x80\xa6""",1115
2021-04-08 21:36:33,"b'RT @ClassicNoir93: Politics is truthful.  \n\nEhh, tell me a bigger lie. \n\nBen Affeck is better than Christian bale as Batman .\n\n#DC\n#Covaxin\xe2\x80\xa6'",1123
2021-04-08 21:36:33,"b'RT @meiselasb: Who is ready for the new video we promised? It drops in 30 minutes if we get 5,000 retweets and replies with the hashtag \xe2\x80\x94 #\xe2\x80\xa6'",227
2021-04-08 21:36:33,"b'RT @RemoveRon: This billboard is driving around the Trump National Doral Miami, where Marjorie Taylor Greene and all of our least favorite\xe2\x80\xa6'",4578
2021-04-08 21:36:32,b'@DavidDBegley1 A Farrakhan follower was arrested however everyone knows that the insurrection was organized and led\xe2\x80\xa6 https://t.co/QPPzVsM7Vs',18
2021-04-08 21:36:32,b'RT @scarylawyerguy: Trump said the stock market would tank if Biden was elected. Reporters practically fell over each other congratulating\xe2\x80\xa6',532
2021-04-08 21:36:32,"b'RT @kyledcheney: NEW: In February, Elliot Resnick scored an interview with Trump impeachment lawyer David Schoen. In March, he wrote an op-\xe2\x80\xa6'",156
2021-04-08 21:36:32,b'trump even make a snake',7
2021-04-08 21:36:32,"b'@GZWatcher2020 @riyufi_cn @chenweihua @BBCWorld Yes, but its directorial elite was Chinese funded (not to mention C\xe2\x80\xa6 https://t.co/eopnlOqH7V'",61
2021-04-08 21:36:32,"b'RT @RSBNetwork: Statement by Donald J. Trump, 45th President of the United States of America: https://t.co/r9n7EyNs5q'",14
2021-04-08 21:36:32,b'RT @TheGoodLiars: This Trump supporter learned the definition of socialism. https://t.co/9o0vET91AB',1347
2021-04-08 21:36:32,b'RT @jennfranconews: INBOX: Fmr. President Trump endorses Kentucky Sen. Rand Paul for re-election: https://t.co/5xUO7UbtxT',227
2021-04-08 21:36:32,"b'RT @thedailybeast: Jimmy Kimmel host went off on Trump for leading a \xe2\x80\x9cboycott\xe2\x80\x9d of baseball, Coca-Cola, and Delta after they pushed back on\xe2\x80\xa6'",5
2021-04-08 21:36:32,"b'RT @realTuckFrumper: Mar-a-Lago, Florida, and swamps.\n\nAll synonyms for the land of Trump and #RonDeathSentence\n\nRT to expose the failure o\xe2\x80\xa6'",822
2021-04-08 21:36:32,b'RT @glennkirschner2: America suffered mightily through 4 years of Trump\xe2\x80\x99s criminal administration. Americans were victimized in so many way\xe2\x80\xa6',202
2021-04-08 21:36:32,b'@AntonStampfl @normanswan @Qantas @billbowtell Yes anyone who is physically in the US can get the jab. Know someone\xe2\x80\xa6 https://t.co/kHTo5IhM9u',45
2021-04-08 21:36:31,b'@DineshDSouza The Trump administration didn\xe2\x80\x99t tell an ounce of truth compared to this administration.',6
2021-04-08 21:36:31,b'RT @TeaPainUSA: Trump has inspired an entire new generation of hatred.\n\nhttps://t.co/GMijq2Suw0',2142
2021-04-08 21:36:31,b'RT @glennkirschner2: America suffered mightily through 4 years of Trump\xe2\x80\x99s criminal administration. Americans were victimized in so many way\xe2\x80\xa6',229
2021-04-08 21:36:31,"b""@glennkirschner2 Good Evening Atty. Kirschner, I have a concerned about what's going on with restricting people of\xe2\x80\xa6 https://t.co/oylgwVqX3M""",49
2021-04-08 21:36:30,"b'RT @jennycohn1: In 2020, ABC News found 54 cases invoking TFG in connection with violence, threats, alleged assaults. - ABC News  https://t\xe2\x80\xa6'",1704
2021-04-08 21:36:30,"b'RT @thedailybeast: ""Loyalty is a one-way street so far as Trump is concerned, but given how he\xe2\x80\x99s rewarded his worshippers until now, someth\xe2\x80\xa6'",346
2021-04-08 21:36:30,"b'RT @beinlibertarian: At least it\xe2\x80\x99s not Trump building the wall, bombing other countries, increasing debt, and putting kids in cages. \n\nSuch\xe2\x80\xa6'",401
2021-04-08 21:36:30,"b'RT @MaxBoot: In a new poll, 60% of Republicans say the 2020 election was stolen from Trump and 55% say that the Capitol attack \xe2\x80\x9cwas led by\xe2\x80\xa6'",1309
2021-04-08 21:36:30,"b""RT @Amy_Siskind: The Manhattan DA's Office, acting on a grand jury subpoena, took possession of financial records from the apartment of the\xe2\x80\xa6""",495
2021-04-08 21:36:30,"b'RT @RemoveRon: This billboard is driving around the Trump National Doral Miami, where Marjorie Taylor Greene and all of our least favorite\xe2\x80\xa6'",1199
2021-04-08 21:36:30,b'This should not happen.  \xf0\x9f\x98\x92\nTrump calls on Ron Johnson to run for reelection https://t.co/fJwr9VSDnf #SmartNews',24
2021-04-08 21:36:29,"b'RT @RSBNetwork: Statement by Donald J. Trump, 45th President of the United States of America: https://t.co/r9n7EyNs5q'",328
2021-04-08 21:36:29,b'RT @realTuckFrumper: Source Claimed GOP Lawmakers Are Secretly Telling Him They Hope Manhattan DA Takes Donald Trump Down So They Can Move\xe2\x80\xa6',581
2021-04-08 21:36:29,"b'RT @danielsgoldman: Trump Org hires my old trial adversary, Ron Fischetti, who specializes in public corruption and organized crime cases.\xe2\x80\xa6'",2564
2021-04-08 21:36:29,b'RT @K1erry: \xe2\x80\x98He Fights Against The Swamp\xe2\x80\x99: Trump Endorses \xe2\x80\x98True Champion\xe2\x80\x99 Sen. Rand Paul\nhttps://t.co/aQwdDpbPNe',8089
2021-04-08 21:36:29,"b'RT @waltshaub: The @WhiteHouse needs to remove this link on its  website, which leads to a campaign site soliciting contributions. It was w\xe2\x80\xa6'",153552
2021-04-08 21:36:28,b'@Lorrain56570763 @Testaclease5 @RealPatriot56 President Trump knew what Pence would do. Maybe it was a play by Penc\xe2\x80\xa6 https://t.co/Y7ZVrjfDjl',13924
2021-04-08 21:36:28,b'Former In-Law of Trump Executive Gives Prosecutors Boxes of Documents\nBy Jonah E. Bromwich and Maggie Haberman [NYT] https://t.co/XLjOkoCgIm',1116
2021-04-08 21:36:28,b'RT @dougstafford: President Donald Trump endorsing @RandPaul for re-election today: https://t.co/bSVCy21jrz',3559
2021-04-08 21:36:28,"b'Politics is truthful.  \n\nEhh, tell me a bigger lie. \n\nBen Affeck is better than Christian bale as Batman .\n\n#DC\xe2\x80\xa6 https://t.co/fhZ2OdLmaD'",27
2021-04-08 21:36:28,b'RT @realTuckFrumper: Source Claimed GOP Lawmakers Are Secretly Telling Him They Hope Manhattan DA Takes Donald Trump Down So They Can Move\xe2\x80\xa6',75
2021-04-08 21:36:27,"b""Manhattan DA takes financial records from Trump CFO's former daughter-in-law - Axios https://t.co/n5Tk86kqJ8""",712
2021-04-08 21:36:27,b'RT @RSBNetwork: President Trump endorses @SenRonJohnson. https://t.co/YPOr3y23Ji',85
2021-04-08 21:36:27,"b'RT @TrumpFile: Until now, no one put together that Dylan Howard &amp; James Robertson, writers on the Bezos story, were also working with a for\xe2\x80\xa6'",45
2021-04-08 21:36:27,"b'RT @MaxBoot: In a new poll, 60% of Republicans say the 2020 election was stolen from Trump and 55% say that the Capitol attack \xe2\x80\x9cwas led by\xe2\x80\xa6'",2260
2021-04-08 21:36:27,b'@Timcast Just like trump rallies normal people don\xe2\x80\x99t get all crazy whacko cult like for their RACIST nut job \xe2\x80\x98leade\xe2\x80\xa6 https://t.co/3ezk6p1U47',73
2021-04-08 21:36:27,"b""RT @CREWcrew: With Fox's announcement that they are hiring Mike Pompeo as a paid commentator, that makes three Trump insiders who spread th\xe2\x80\xa6""",935
2021-04-08 21:36:26,b'RT @TaxReformExpert: President Trump created the greatest economic opportunity for every American ever.\xc2\xa0\n\nIt\xe2\x80\x99s taken Joe Biden only 3 month\xe2\x80\xa6',2047
2021-04-08 21:36:26,"b'RT @DennisPotvinDem: How smart do I feel now, knowing that the only presidential candidate I HAVE EVER donated to was Tulsi?\n\nHow smart tha\xe2\x80\xa6'",1546
2021-04-08 21:36:26,"b'RT @RemoveRon: This billboard is driving around the Trump National Doral Miami, where Marjorie Taylor Greene and all of our least favorite\xe2\x80\xa6'",300
2021-04-08 21:36:26,"b""RT @patton6966: I will be deactivating my Twitter account and moving over to Mike lindell's new platform when it comes out next week. I wil\xe2\x80\xa6""",1521
2021-04-08 21:36:26,"b""RT @socialiststeve6: The Biden administration is a daily reminder that Trump's presidency was a symptom of our many problems, not the cause.""",173
2021-04-08 21:36:25,b'RT @Nlechoppa1: They banned trump on everything I ain\xe2\x80\x99t heard a peep from em since then. That\xe2\x80\x99s crazy \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',698
2021-04-08 21:36:25,"b'RT @seth_hettena: Today, Rolling Stone is releasing my report on MeidasTouch, the super PAC that has become a social media phenomenon. The\xe2\x80\xa6'",2805
2021-04-08 21:36:25,"b'RT @jennycohn1: In 2020, ABC News found 54 cases invoking TFG in connection with violence, threats, alleged assaults. - ABC News  https://t\xe2\x80\xa6'",2118
2021-04-08 21:36:25,b'RT @KamVTV: I\xe2\x80\x99m laughing so hard. I got a notification saying Joe Biden is going to shift blame to Trump due to horrific border numbers tha\xe2\x80\xa6',692
2021-04-08 21:36:25,b'RT @BarbaraHallHQ: Full accounting: Trump dissolved the Pandemic Response Team upon arrival. Trump denied the virus. Viruses spread.',148
2021-04-08 21:36:25,"b'RT @SergioGor: President Trump just endorsed @RandPaul! \xe2\x80\x9cRand Paul has done a fantastic job for our Country, and for the incredible people\xe2\x80\xa6'",10359
2021-04-08 21:36:25,"b'RT @FogCityMidge: BREAKING: Trump endorses RAND PAUL. \xe2\x80\x9cHe fights against the Swamp in Washington, the Radical Left Liberals, and especially\xe2\x80\xa6'",377
2021-04-08 21:36:24,b'Trump Org Hires Former Law Partner Of NY Special Prosecutor In Criminal Probe https://t.co/RE4gBVqA2o via @TPM',9981
2021-04-08 21:36:24,"b""RT @RawStory: MSNBC panelist stunned as new details emerge: 'The bar has sunk so low' after Trump 'it\xe2\x80\x99s buried in the ground' for Matt Gaet\xe2\x80\xa6""",3464
2021-04-08 21:36:24,b'RT @glennkirschner2: America suffered mightily through 4 years of Trump\xe2\x80\x99s criminal administration. Americans were victimized in so many way\xe2\x80\xa6',6227
2021-04-08 21:36:24,"b'RT @gtconway3d: ""\'My knowledge of the documents and my voice connect the flow of money from various banks and from personal finances that b\xe2\x80\xa6'",863
2021-04-08 21:36:23,b'RT @Talkmaster: The more I see of Biden and his puppeteers Susan Rice and Barack Obama the more I realize what a great President Donald Tru\xe2\x80\xa6',93
date,text,followers
2021-04-08 22:56:02,"b'RT @Anna_Giaritelli: BREAKING:  More than 172,000 people attempted to come across the border from Mexico illegally in March\n\n- it\xe2\x80\x99s the hig\xe2\x80\xa6'",641
2021-04-08 22:56:02,"b'RT @ColumbiaBugle: #BREAKING President Trump Blasts Governor Hutchinson For Vetoing HB1570\n\n\xe2\x80\x9cAsa Hutchinson, the lightweight RINO Governor\xe2\x80\xa6'",383
2021-04-08 22:56:02,"b'@Jadabish11 @danawhite @RATM This may come as a surprise to you, but Donald Trump denounced white supremacy countless times... \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",186
2021-04-08 22:56:02,b'@SamThePol Don\xe2\x80\x99t remember you complaining when even more migrants were coming in under Trump. https://t.co/O5NDWzdWrc',111
2021-04-08 22:56:02,"b""RT @newsmax: Rep. Dan Bishop tells Newsmax TV: Trump was a 'visionary' when it came to the border security https://t.co/jrauJESEOB https://\xe2\x80\xa6""",144
2021-04-08 22:56:02,b'RT @gritslady: Donald Trump just gave away that he expects to be criminally indicted soon in New York https://t.co/GiCAvigKZm via @PalmerRe\xe2\x80\xa6',1729
2021-04-08 22:56:02,b'Former Mueller Prosecutor Explains How #CriminalTrump Will Get Nabbed in Manhattan DA Investigation https://t.co/keJj5sWPFZ via @NicoleJames',20365
2021-04-08 22:56:01,"b'RT @jacobsoboroff: BREAKING: According to a federal court filing tonight, parents of 445 kids separated at the border by Trump admin still\xe2\x80\xa6'",5087
2021-04-08 22:56:01,"b""@TPUSA @TomiLahren @GrahamAllenSC @TheOfficerTatum @TPUSAClemson Unless you're beating a cop with a trump flag""",292
2021-04-08 22:55:59,"b'RT @danielsgoldman: Trump Org hires my old trial adversary, Ron Fischetti, who specializes in public corruption and organized crime cases.\xe2\x80\xa6'",147
2021-04-08 22:55:59,b'@AmyAThatcher That remains to be seen! Repubs cover up and deflect when their members break the law. They did it with Trump.',439
2021-04-08 22:55:59,b'RT @TheGoodLiars: This Trump supporter learned the definition of socialism. https://t.co/9o0vET91AB',215
2021-04-08 22:55:59,"b'in love with the extremely hornt and horrible new netflix movie What Lies Below, which features lustful period\npant\xe2\x80\xa6 https://t.co/umNVnoLLiD'",28560
2021-04-08 22:55:58,b'RT @sorachan_ishii: @trump_123456 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8PRESIDENT',236
